Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1394,Christian Kühlwetter,de GER,"FW,MF",Heidenheim,de Bundesliga,27,1996,1,0,8,0.1,0,1,1,0,0,0,0,0,0,11.25,11.25,0,11.25,Matches
1395,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,eng Premier League,23,2000,36,31,"2,762",30.7,8,3,11,8,0,0,7,0,0.26,0.1,0.36,0.26,0.36,Matches
1396,Sael Kumbedi,fr FRA,"DF,MF",Lyon,fr Ligue 1,18,2005,17,8,924,10.3,0,1,1,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
1397,Marash Kumbulla,al ALB,DF,Sassuolo,it Serie A,23,2000,7,3,362,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1398,Justin Kumi,it ITA,MF,Sassuolo,it Serie A,19,2004,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1399,Layvin Kurzawa,fr FRA,DF,PSG,fr Ligue 1,30,1992,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1400,Berkan Kutlu,tr TUR,MF,Genoa,it Serie A,25,1998,6,0,199,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1401,Daler Kuzyaev,ru RUS,MF,Le Havre,fr Ligue 1,30,1993,30,24,"2,090",23.2,2,2,4,2,0,0,1,0,0.09,0.09,0.17,0.09,0.17,Matches
1402,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,it Serie A,22,2001,34,32,"2,737",30.4,11,6,17,11,0,0,8,0,0.36,0.2,0.56,0.36,0.56,Matches
1403,Giorgi Kvernadze,ge GEO,FW,Frosinone,it Serie A,20,2003,5,0,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1404,Moritz-Broni Kwarteng,gh GHA,"MF,FW",Bochum,de Bundesliga,25,1998,11,2,281,3.1,0,1,1,0,0,0,1,1,0,0.32,0.32,0,0.32,Matches
1405,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,27,1995,26,10,"1,026",11.4,2,1,3,1,1,1,1,0,0.18,0.09,0.26,0.09,0.18,Matches
1406,Giorgos Kyriakopoulos,gr GRE,"MF,DF",Monza,it Serie A,27,1996,28,20,"1,712",19,0,3,3,0,0,0,3,0,0,0.16,0.16,0,0.16,Matches
1407,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,25,1998,31,22,"1,956",21.7,1,4,5,1,0,0,4,1,0.05,0.18,0.23,0.05,0.23,Matches
1408,Gaëtan Laborde,fr FRA,"FW,MF",Nice,fr Ligue 1,29,1994,34,22,"1,906",21.2,5,2,7,4,1,2,2,0,0.24,0.09,0.33,0.19,0.28,Matches
1409,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,32,1991,29,27,"2,293",25.5,19,2,21,17,2,2,3,1,0.75,0.08,0.82,0.67,0.75,Matches
1410,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,23,2000,28,27,"2,362",26.2,4,1,5,4,0,0,5,3,0.15,0.04,0.19,0.15,0.19,Matches
1411,Alban Lafont,ci CIV,GK,Nantes,fr Ligue 1,24,1999,28,28,"2,496",27.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1412,Yoel Lago,es ESP,DF,Celta Vigo,es La Liga,19,2004,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1413,Aïssa Laïdouni,tn TUN,MF,Union Berlin,de Bundesliga,26,1996,23,10,"1,071",11.9,0,3,3,0,0,0,2,0,0,0.25,0.25,0,0.25,Matches
1414,Konrad Laimer,at AUT,"MF,DF",Bayern Munich,de Bundesliga,26,1997,29,18,"1,772",19.7,0,3,3,0,0,0,3,0,0,0.15,0.15,0,0.15,Matches
1415,Stefan Lainer,at AUT,"MF,DF",Gladbach,de Bundesliga,30,1992,15,8,751,8.3,0,1,1,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
1416,Kenny Lala,mg MAD,DF,Brest,fr Ligue 1,31,1991,33,33,"2,970",33,2,3,5,2,0,0,7,0,0.06,0.09,0.15,0.06,0.15,Matches
1417,Adam Lallana,eng ENG,MF,Brighton,eng Premier League,35,1988,25,13,850,9.4,0,1,1,0,0,0,2,0,0,0.11,0.11,0,0.11,Matches
1418,Mathis Lambourde,fr FRA,FW,Rennes,fr Ligue 1,17,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1419,Érik Lamela,ar ARG,MF,Sevilla,es La Liga,31,1992,13,5,463,5.1,2,0,2,2,0,0,3,0,0.39,0,0.39,0.39,0.39,Matches
1420,Mohamed Lamine Bayo,gn GUI,FW,Le Havre,fr Ligue 1,25,1998,22,16,"1,389",15.4,5,1,6,3,2,2,4,0,0.32,0.06,0.39,0.19,0.26,Matches
1421,Didier Lamkel Zé,cm CMR,"FW,MF",Metz,fr Ligue 1,26,1996,9,7,550,6.1,1,0,1,1,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
1422,Tariq Lamptey,gh GHA,"DF,MF",Brighton,eng Premier League,22,2000,19,10,914,10.2,0,3,3,0,0,0,3,0,0,0.3,0.3,0,0.3,Matches
1423,Bruno Langa,mz MOZ,DF,Almería,es La Liga,25,1997,11,9,820,9.1,1,0,1,1,0,0,1,1,0.11,0,0.11,0.11,0.11,Matches
1424,Gianluca Lapadula,pe PER,FW,Cagliari,it Serie A,33,1990,23,14,"1,205",13.4,3,1,4,2,1,1,3,0,0.22,0.07,0.3,0.15,0.22,Matches
1425,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,29,1994,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1426,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,29,1993,23,20,"1,818",20.2,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1427,Cyle Larin,ca CAN,FW,Mallorca,es La Liga,28,1995,35,20,"1,823",20.3,3,2,5,3,0,0,8,0,0.15,0.1,0.25,0.15,0.25,Matches
1428,Yasser Larouci,dz ALG,MF,Sheffield United,eng Premier League,22,2001,11,6,531,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1429,Hugo Larsson,se SWE,MF,Frankfurt,de Bundesliga,19,2004,29,21,"1,886",21,2,1,3,2,0,0,1,0,0.1,0.05,0.14,0.1,0.14,Matches
1430,Jamaal Lascelles,eng ENG,DF,Newcastle,eng Premier League,29,1993,16,13,"1,080",12,1,0,1,1,0,0,4,0,0.08,0,0.08,0.08,0.08,Matches
1431,Juanmi Latasa,es ESP,FW,Getafe,es La Liga,22,2001,32,15,"1,555",17.3,2,0,2,2,0,0,7,1,0.12,0,0.12,0.12,0.12,Matches
1432,Toni Lato,es ESP,DF,Mallorca,es La Liga,25,1997,28,16,"1,544",17.2,0,1,1,0,0,0,3,0,0,0.06,0.06,0,0.06,Matches
1433,Armand Lauriente,fr FRA,"MF,FW",Sassuolo,it Serie A,24,1998,37,35,"2,908",32.3,5,4,9,5,0,0,5,0,0.15,0.12,0.28,0.15,0.28,Matches
1434,Roméo Lavia,be BEL,MF,Chelsea,eng Premier League,19,2004,1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1435,Lázaro,br BRA,MF,Almería,es La Liga,21,2002,14,2,285,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1436,Valentino Lazaro,at AUT,MF,Torino,it Serie A,27,1996,35,21,"1,994",22.2,0,4,4,0,0,0,3,0,0,0.18,0.18,0,0.18,Matches
1437,Darko Lazović,rs SRB,MF,Hellas Verona,it Serie A,32,1990,32,22,"1,928",21.4,3,2,5,2,1,1,0,1,0.14,0.09,0.23,0.09,0.19,Matches
1438,Manuel Lazzari,it ITA,"DF,MF",Lazio,it Serie A,29,1993,24,19,"1,671",18.6,0,2,2,0,0,0,4,1,0,0.11,0.11,0,0.11,Matches
1439,Théo Le Bris,fr FRA,MF,Lorient,fr Ligue 1,20,2002,26,15,"1,516",16.8,0,2,2,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
1440,Julien Le Cardinal,fr FRA,DF,Brest,fr Ligue 1,25,1997,12,5,473,5.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1441,Julien Le Cardinal,fr FRA,DF,Lens,fr Ligue 1,25,1997,2,0,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1442,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,fr Ligue 1,25,1998,33,19,"1,618",18,4,0,4,4,0,0,3,0,0.22,0,0.22,0.22,0.22,Matches
1443,Enzo Le Fée,fr FRA,MF,Rennes,fr Ligue 1,23,2000,25,19,"1,527",17,0,1,1,0,0,0,3,0,0,0.06,0.06,0,0.06,Matches
1444,Vincent Le Goff,fr FRA,"MF,DF",Lorient,fr Ligue 1,33,1989,9,8,541,6,1,1,2,1,0,0,1,0,0.17,0.17,0.33,0.17,0.33,Matches
1445,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,26,1996,29,28,"2,469",27.4,2,0,2,2,0,0,13,0,0.07,0,0.07,0.07,0.07,Matches
1446,Nicola Leali,it ITA,GK,Genoa,it Serie A,30,1993,3,2,176,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1447,Rafael Leão,pt POR,"MF,FW",Milan,it Serie A,24,1999,34,29,"2,512",27.9,9,9,18,9,0,0,5,0,0.32,0.32,0.64,0.32,0.64,Matches
1448,Adrien Lebeau,fr FRA,MF,Brest,fr Ligue 1,24,1999,7,0,54,0.6,0,1,1,0,0,0,0,0,0,1.67,1.67,0,1.67,Matches
1449,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,37,1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1450,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,32,1991,30,30,"2,700",30,0,1,1,0,0,0,1,0,0,0.03,0.03,0,0.03,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1451,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,30,1993,34,34,"3,048",33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1452,Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,30,1993,29,29,"2,517",28,4,0,4,4,0,0,12,1,0.14,0,0.14,0.14,0.14,Matches
1453,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,24,1999,32,31,"2,702",30,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
1454,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,25,1998,7,4,379,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1455,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,32,1991,37,37,"3,327",37,3,1,4,3,0,0,5,0,0.08,0.03,0.11,0.08,0.11,Matches
1456,Stefan Lekovic,rs SRB,DF,Villarreal,es La Liga,19,2004,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1457,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,30,1993,27,22,"2,002",22.2,0,2,2,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
1458,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,27,1995,3,3,164,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1459,Mario Lemina,ga GAB,MF,Wolves,eng Premier League,29,1993,35,34,"2,968",33,4,1,5,4,0,0,12,1,0.12,0.03,0.15,0.12,0.15,Matches
1460,Álvaro Lemos,es ESP,DF,Las Palmas,es La Liga,30,1993,4,3,251,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1461,Ruben Lendinez,es ESP,DF,Valencia,es La Liga,20,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1462,Clément Lenglet,fr FRA,DF,Aston Villa,eng Premier League,28,1995,14,14,"1,153",12.8,0,1,1,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
1463,Bernd Leno,de GER,GK,Fulham,eng Premier League,31,1992,38,38,"3,420",38,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1464,Christopher Lenz,de GER,"DF,MF",RB Leipzig,de Bundesliga,28,1994,5,0,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1465,Christopher Lenz,de GER,"DF,MF",Frankfurt,de Bundesliga,28,1994,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1466,Johann Lepenant,fr FRA,MF,Lyon,fr Ligue 1,20,2002,6,2,253,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1467,Jefferson Lerma,co COL,"MF,DF",Crystal Palace,eng Premier League,28,1994,28,27,"2,400",26.7,1,1,2,1,0,0,8,0,0.04,0.04,0.07,0.04,0.07,Matches
1468,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,23,2000,21,3,499,5.5,0,1,1,0,0,0,4,0,0,0.18,0.18,0,0.18,Matches
1469,Robert Lewandowski,pl POL,FW,Barcelona,es La Liga,34,1988,35,32,"2,750",30.6,19,8,27,15,4,4,5,0,0.62,0.26,0.88,0.49,0.75,Matches
1470,Jamie Leweling,de GER,MF,Stuttgart,de Bundesliga,22,2001,34,17,"1,523",16.9,4,4,8,4,0,0,3,0,0.24,0.24,0.47,0.24,0.47,Matches
1471,Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,18,2004,16,8,809,9,2,0,2,2,0,0,1,0,0.22,0,0.22,0.22,0.22,Matches
1472,Keane Lewis-Potter,eng ENG,"FW,MF",Brentford,eng Premier League,22,2001,30,15,"1,441",16,3,1,4,3,0,0,0,0,0.19,0.06,0.25,0.19,0.25,Matches
1473,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,27,1996,15,14,"1,265",14.1,1,0,1,1,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches
1474,Matthijs de Ligt,nl NED,DF,Bayern Munich,de Bundesliga,23,1999,22,16,"1,390",15.4,2,0,2,2,0,0,5,0,0.13,0,0.13,0.13,0.13,Matches
1475,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,29,1994,19,14,"1,328",14.8,1,1,2,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1476,Jesper Lindstrøm,dk DEN,FW,Napoli,it Serie A,23,2000,22,2,430,4.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1477,Jesper Lindstrøm,dk DEN,FW,Frankfurt,de Bundesliga,23,2000,1,1,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1478,Karol Linetty,pl POL,MF,Torino,it Serie A,28,1995,28,19,"1,858",20.6,0,0,0,0,0,0,12,0,0,0,0,0,0,Matches
1479,Samuel Lino,br BRA,"MF,DF",Atlético Madrid,es La Liga,23,1999,34,25,"2,080",23.1,4,5,9,4,0,0,1,0,0.17,0.22,0.39,0.17,0.39,Matches
1480,Luca Lipani,it ITA,MF,Sassuolo,it Serie A,18,2005,8,5,384,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1481,Pol Lirola,es ESP,"DF,MF",Frosinone,it Serie A,25,1997,25,18,"1,536",17.1,2,1,3,2,0,0,1,0,0.12,0.06,0.18,0.12,0.18,Matches
1482,Marcin Listkowski,pl POL,"FW,MF",Lecce,it Serie A,25,1998,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1483,Tino Livramento,eng ENG,DF,Newcastle,eng Premier League,20,2002,26,12,"1,314",14.6,1,0,1,1,0,0,1,0,0.07,0,0.07,0.07,0.07,Matches
1484,Dejan Ljubičić,at AUT,MF,Köln,de Bundesliga,25,1997,26,24,"2,048",22.8,0,2,2,0,0,0,6,0,0,0.09,0.09,0,0.09,Matches
1485,Javier Llabrés,es ESP,MF,Mallorca,es La Liga,20,2002,16,1,247,2.7,1,0,1,1,0,0,1,0,0.36,0,0.36,0.36,0.36,Matches
1486,Diego Llorente,es ESP,DF,Roma,it Serie A,29,1993,29,27,"2,170",24.1,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches
1487,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,28,1995,37,29,"2,565",28.5,6,4,10,6,0,0,5,0,0.21,0.14,0.35,0.21,0.35,Matches
1488,Gautier Lloris,fr FRA,DF,Le Havre,fr Ligue 1,28,1995,31,31,"2,778",30.9,2,0,2,2,0,0,2,0,0.06,0,0.06,0.06,0.06,Matches
1489,Abou Lô,sn SEN,"MF,DF",Metz,fr Ligue 1,23,2000,6,2,197,2.2,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
1490,Giovani Lo Celso,ar ARG,MF,Tottenham,eng Premier League,27,1996,22,4,506,5.6,2,2,4,2,0,0,2,0,0.36,0.36,0.71,0.36,0.71,Matches
1491,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,28,1994,38,38,"3,282",36.5,0,1,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
1492,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,25,1998,36,34,"3,008",33.4,1,4,5,1,0,0,6,0,0.03,0.12,0.15,0.03,0.15,Matches
1493,Bradley Locko,fr FRA,DF,Brest,fr Ligue 1,21,2002,33,33,"2,959",32.9,0,3,3,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches
1494,Tom Lockyer,wls WAL,DF,Luton Town,eng Premier League,28,1994,14,14,"1,169",13,1,1,2,1,0,0,4,0,0.08,0.08,0.15,0.08,0.15,Matches
1495,Renan Lodi,br BRA,"DF,MF",Marseille,fr Ligue 1,25,1998,14,14,"1,235",13.7,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
1496,Ruben Loftus-Cheek,eng ENG,MF,Milan,it Serie A,27,1996,29,26,"2,068",23,6,1,7,6,0,0,5,0,0.26,0.04,0.3,0.26,0.3,Matches
1497,Elysée Logbo,fr FRA,FW,Le Havre,fr Ligue 1,19,2004,10,2,248,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1498,Enzo Loiodice,fr FRA,MF,Las Palmas,es La Liga,22,2000,34,19,"1,790",19.9,0,1,1,0,0,0,2,0,0,0.05,0.05,0,0.05,Matches
1499,Sean Longstaff,eng ENG,MF,Newcastle,eng Premier League,25,1997,35,30,"2,747",30.5,6,2,8,6,0,0,7,0,0.2,0.07,0.26,0.2,0.26,Matches
1500,Ademola Lookman,ng NGA,"FW,MF",Atalanta,it Serie A,25,1997,31,22,"1,894",21,11,7,18,11,0,0,4,0,0.52,0.33,0.86,0.52,0.86,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1501,Noah Loosli,ch SUI,DF,Bochum,de Bundesliga,26,1997,10,2,346,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1502,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,32,1990,31,31,"2,790",31,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1503,David López,es ESP,DF,Girona,es La Liga,33,1989,25,25,"1,965",21.8,3,0,3,3,0,0,4,0,0.14,0,0.14,0.14,0.14,Matches
1504,Diego López,es ESP,"MF,FW",Valencia,es La Liga,21,2002,36,30,"2,656",29.5,3,6,9,3,0,0,2,0,0.1,0.2,0.3,0.1,0.3,Matches
1505,Fermin López,es ESP,"MF,FW",Barcelona,es La Liga,20,2003,31,14,"1,446",16.1,8,0,8,8,0,0,2,0,0.5,0,0.5,0.5,0.5,Matches
1506,Javi López,es ESP,DF,Alavés,es La Liga,21,2002,32,25,"2,386",26.5,1,3,4,1,0,0,3,0,0.04,0.11,0.15,0.04,0.15,Matches
1507,Maxime Lopez,fr FRA,MF,Fiorentina,it Serie A,25,1997,19,7,800,8.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1508,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,25,1997,2,2,140,1.6,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
1509,Pau López,es ESP,GK,Marseille,fr Ligue 1,28,1994,33,33,"2,939",32.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1510,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,27,1995,35,28,"2,108",23.4,1,2,3,1,0,0,8,0,0.04,0.09,0.13,0.04,0.13,Matches
1511,Dion Lopy,sn SEN,MF,Almería,es La Liga,21,2002,30,23,"1,916",21.3,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
1512,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,37,1986,31,31,"2,576",28.6,1,2,3,1,0,0,10,0,0.03,0.07,0.1,0.03,0.1,Matches
1513,Jordan Lotomba,ch SUI,"DF,MF",Nice,fr Ligue 1,24,1998,28,21,"1,804",20,1,0,1,1,0,0,4,0,0.05,0,0.05,0.05,0.05,Matches
1514,Tom Louchet,fr FRA,"MF,FW",Nice,fr Ligue 1,20,2003,13,3,409,4.5,1,1,2,1,0,0,1,0,0.22,0.22,0.44,0.22,0.44,Matches
1515,Imran Louza,ma MAR,MF,Lorient,fr Ligue 1,24,1999,14,10,863,9.6,1,3,4,1,0,0,1,0,0.1,0.31,0.42,0.1,0.42,Matches
1516,Matteo Lovato,it ITA,DF,Torino,it Serie A,23,2000,13,6,544,6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1517,Matteo Lovato,it ITA,DF,Salernitana,it Serie A,23,2000,13,11,947,10.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1518,Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,34,1989,10,8,718,8,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
1519,Sandi Lovrić,si SVN,MF,Udinese,it Serie A,25,1998,29,21,"1,987",22.1,1,3,4,1,0,0,1,1,0.05,0.14,0.18,0.05,0.18,Matches
1520,Max Lowe,eng ENG,"MF,DF",Sheffield United,eng Premier League,26,1997,10,4,503,5.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1521,Anthony Lozano,hn HON,FW,Getafe,es La Liga,30,1993,6,0,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1522,Anthony Lozano,hn HON,FW,Almería,es La Liga,30,1993,13,10,772,8.6,3,0,3,3,0,0,1,0,0.35,0,0.35,0.35,0.35,Matches
1523,Lucas,br BRA,DF,Cádiz,es La Liga,22,2001,28,15,"1,539",17.1,1,0,1,1,0,0,6,0,0.06,0,0.06,0.06,0.06,Matches
1524,Lorenzo Lucca,it ITA,FW,Udinese,it Serie A,22,2000,37,30,"2,592",28.8,8,4,12,8,0,0,6,0,0.28,0.14,0.42,0.28,0.42,Matches
1525,Jhon Lucumí,co COL,DF,Bologna,it Serie A,25,1998,29,23,"2,217",24.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1526,José Luis Gayà,es ESP,DF,Valencia,es La Liga,28,1995,24,22,"1,791",19.9,1,2,3,1,0,0,2,0,0.05,0.1,0.15,0.05,0.15,Matches
1527,José Luis Morales,es ESP,"FW,MF",Villarreal,es La Liga,36,1987,29,8,"1,048",11.6,7,0,7,7,0,0,0,0,0.6,0,0.6,0.6,0.6,Matches
1528,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,33,1990,4,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1529,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,25,1998,35,35,"2,993",33.3,9,5,14,5,4,4,12,0,0.27,0.15,0.42,0.15,0.3,Matches
1530,Romelu Lukaku,be BEL,FW,Roma,it Serie A,30,1993,32,30,"2,641",29.3,13,3,16,13,0,1,5,1,0.44,0.1,0.55,0.44,0.55,Matches
1531,Castello Lukeba,fr FRA,DF,RB Leipzig,de Bundesliga,20,2002,32,24,"2,191",24.3,1,0,1,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
1532,Dodi Lukebakio,be BEL,"MF,FW",Sevilla,es La Liga,25,1997,23,12,"1,125",12.5,5,1,6,5,0,0,0,0,0.4,0.08,0.48,0.4,0.48,Matches
1533,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,26,1996,24,13,"1,122",12.5,1,0,1,1,0,0,3,0,0.08,0,0.08,0.08,0.08,Matches
1534,Karlo Lulić,hr CRO,MF,Frosinone,it Serie A,27,1996,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1535,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,24,1999,21,21,"1,890",21,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1536,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,26,1996,38,38,"3,406",37.8,1,1,2,1,0,0,4,0,0.03,0.03,0.05,0.03,0.05,Matches
1537,Mateus Lusuardi,br BRA,DF,Frosinone,it Serie A,19,2004,4,3,219,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1538,Andreas Luthe,de GER,GK,Bochum,de Bundesliga,36,1987,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1539,Zito Luvumbo,ao ANG,"MF,FW",Cagliari,it Serie A,21,2002,30,19,"1,946",21.6,4,5,9,4,0,0,5,0,0.18,0.23,0.42,0.18,0.42,Matches
1540,Babis Lykogiannis,gr GRE,DF,Bologna,it Serie A,29,1993,22,10,904,10,2,1,3,2,0,0,2,0,0.2,0.1,0.3,0.2,0.3,Matches
1541,Senne Lynen,be BEL,MF,Werder Bremen,de Bundesliga,24,1999,32,20,"1,797",20,0,3,3,0,0,0,6,0,0,0.15,0.15,0,0.15,Matches
1542,Joshua M'Bahia,ci CIV,DF,Clermont Foot,fr Ligue 1,18,2005,1,0,14,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1543,Othmane Maamma,ma MAR,FW,Montpellier,fr Ligue 1,17,2005,2,1,88,1,1,0,1,1,0,0,0,0,1.02,0,1.02,1.02,1.02,Matches
1544,Ian Maatsen,nl NED,DF,Dortmund,de Bundesliga,21,2002,16,15,"1,264",14,2,2,4,2,0,0,5,0,0.14,0.14,0.28,0.14,0.28,Matches
1545,Ian Maatsen,nl NED,MF,Chelsea,eng Premier League,21,2002,12,1,209,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1546,Alexis Mac Allister,ar ARG,MF,Liverpool,eng Premier League,24,1998,33,31,"2,599",28.9,5,5,10,4,1,1,7,1,0.17,0.17,0.35,0.14,0.31,Matches
