Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1253,James Justin,eng ENG,"DF,MF",Leicester City,eng Premier League,22,1998,23,23,"2,070",23,2,1,3,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,Matches
1254,Musa Juwara,gm GAM,MF,Bologna,it Serie A,18,2001,5,0,46,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1255,Jens Jønsson,dk DEN,MF,Cádiz,es La Liga,27,1993,35,33,"2,615",29.1,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
1256,Ozan Kabak,tr TUR,DF,Liverpool,eng Premier League,20,2000,9,9,801,8.9,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1257,Ozan Kabak,tr TUR,DF,Schalke 04,de Bundesliga,20,2000,14,14,"1,243",13.8,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
1258,Abdoul Kader Bamba,fr FRA,MF,Nantes,fr Ligue 1,26,1994,29,6,917,10.2,3,1,4,3,0,1,2,0,0.29,0.1,0.39,0.29,0.39,Matches
1259,Pavel Kadeřábek,cz CZE,"MF,DF",Hoffenheim,de Bundesliga,28,1992,20,17,"1,588",17.6,0,4,4,0,0,0,3,0,0,0.23,0.23,0,0.23,Matches
1260,Tino Kadewere,zw ZIM,FW,Lyon,fr Ligue 1,24,1996,33,24,"2,009",22.3,10,3,13,10,0,0,4,0,0.45,0.13,0.58,0.45,0.58,Matches
1261,Damian Kądzior,pl POL,"MF,FW",Eibar,es La Liga,28,1992,6,2,195,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1262,Florian Kainz,at AUT,MF,Köln,de Bundesliga,27,1992,8,6,447,5,1,0,1,1,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
1263,Gaël Kakuta,cd COD,"MF,FW",Lens,fr Ligue 1,29,1991,35,30,"2,394",26.6,11,5,16,4,7,9,3,0,0.41,0.19,0.6,0.15,0.34,Matches
1264,Saša Kalajdžić,at AUT,FW,Stuttgart,de Bundesliga,23,1997,33,23,"2,136",23.7,16,5,21,16,0,0,1,0,0.67,0.21,0.88,0.67,0.88,Matches
1265,Arnaud Kalimuendo,fr FRA,FW,PSG,fr Ligue 1,18,2002,1,1,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1266,Arnaud Kalimuendo,fr FRA,FW,Lens,fr Ligue 1,18,2002,28,13,"1,218",13.5,7,3,10,7,0,0,0,0,0.52,0.22,0.74,0.52,0.74,Matches
1267,Nikola Kalinić,hr CRO,FW,Hellas Verona,it Serie A,32,1988,19,15,"1,063",11.8,2,0,2,2,0,0,2,0,0.17,0,0.17,0.17,0.17,Matches
1268,Yayah Kallon,sl SLE,FW,Genoa,it Serie A,19,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1269,Samuel Kalu,ng NGA,"MF,FW",Bordeaux,fr Ligue 1,22,1997,20,14,964,10.7,4,1,5,4,0,0,3,0,0.37,0.09,0.47,0.37,0.47,Matches
1270,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,20,2000,13,7,727,8.1,1,1,2,1,0,0,1,0,0.12,0.12,0.25,0.12,0.25,Matches
1271,Daichi Kamada,jp JPN,MF,Frankfurt,de Bundesliga,23,1996,32,28,"2,356",26.2,5,12,17,5,0,0,3,0,0.19,0.46,0.65,0.19,0.65,Matches
1272,Aboubakar Kamara,mr MTN,"FW,MF",Dijon,fr Ligue 1,25,1995,10,7,557,6.2,1,0,1,1,0,0,1,1,0.16,0,0.16,0.16,0.16,Matches
1273,Aboubakar Kamara,mr MTN,"MF,FW",Fulham,eng Premier League,25,1995,11,2,315,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
1274,Bingourou Kamara,sn SEN,GK,Strasbourg,fr Ligue 1,23,1996,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1275,Boubacar Kamara,fr FRA,MF,Marseille,fr Ligue 1,20,1999,35,35,"2,894",32.2,0,2,2,0,0,0,6,0,0,0.06,0.06,0,0.06,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1276,Hassane Kamara,ci CIV,"DF,MF",Nice,fr Ligue 1,26,1994,36,34,"2,960",32.9,2,1,3,2,0,0,3,0,0.06,0.03,0.09,0.06,0.09,Matches
1277,Marcin Kamiński,pl POL,DF,Stuttgart,de Bundesliga,28,1992,5,2,219,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1278,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,29,1990,27,24,"1,932",21.5,0,1,1,0,0,0,6,0,0,0.05,0.05,0,0.05,Matches
1279,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,27,1993,35,35,"3,082",34.2,23,14,37,19,4,4,1,0,0.67,0.41,1.08,0.55,0.96,Matches
1280,Lee Kang-in,kr KOR,"FW,MF",Valencia,es La Liga,19,2001,24,15,"1,262",14,0,4,4,0,0,0,1,0,0,0.29,0.29,0,0.29,Matches
1281,Wilfried Kanga,ci CIV,FW,Angers,fr Ligue 1,22,1998,2,2,132,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1282,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,29,1991,30,24,"2,146",23.8,0,2,2,0,0,0,7,0,0,0.08,0.08,0,0.08,Matches
1283,Jimmy Kaparos,do DOM,MF,Schalke 04,de Bundesliga,18,2001,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1284,Yann Karamoh,fr FRA,"FW,MF",Parma,it Serie A,22,1998,24,16,"1,294",14.4,2,1,3,2,0,0,3,0,0.14,0.07,0.21,0.14,0.21,Matches
1285,Isaac Karamoko,fr FRA,FW,Sassuolo,it Serie A,18,2002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1286,Atakan Karazor,tr TUR,"DF,MF",Stuttgart,de Bundesliga,23,1996,19,10,"1,037",11.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1287,Augustus Kargbo,sl SLE,"FW,MF",Crotone,it Serie A,20,1999,1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1288,Loris Karius,de GER,GK,Union Berlin,de Bundesliga,27,1993,4,3,292,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1289,Rick Karsdorp,nl NED,"MF,DF",Roma,it Serie A,25,1995,34,28,"2,544",28.3,1,6,7,1,0,0,2,0,0.04,0.21,0.25,0.04,0.25,Matches
1290,Silas Katompa,cd COD,MF,Stuttgart,de Bundesliga,21,1998,25,24,"1,919",21.3,11,4,15,8,3,3,6,0,0.52,0.19,0.7,0.38,0.56,Matches
1291,Noah Katterbach,de GER,"DF,MF",Köln,de Bundesliga,19,2001,21,12,"1,111",12.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1292,Eiji Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,37,1983,24,24,"2,160",24,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1293,Moise Kean,it ITA,FW,Everton,eng Premier League,20,2000,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1294,Moise Kean,it ITA,FW,PSG,fr Ligue 1,20,2000,26,22,"1,698",18.9,13,0,13,13,0,0,4,0,0.69,0,0.69,0.69,0.69,Matches
1295,Michael Keane,eng ENG,DF,Everton,eng Premier League,27,1993,35,33,"2,991",33.2,3,1,4,3,0,0,4,0,0.09,0.03,0.12,0.09,0.12,Matches
1296,Neeskens Kebano,cd COD,MF,Fulham,eng Premier League,28,1992,5,1,119,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1297,Thilo Kehrer,de GER,DF,PSG,fr Ligue 1,23,1996,24,16,"1,616",18,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1298,Habib Keita,ml MLI,MF,Lyon,fr Ligue 1,18,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1299,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,25,1995,10,7,520,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1300,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,20,2000,12,4,498,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1301,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,21,1998,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1302,Stephane Keller,cm CMR,DF,Alavés,es La Liga,18,2001,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1303,Martin Kelly,eng ENG,"DF,MF",Crystal Palace,eng Premier League,30,1990,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1304,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,25,1995,32,32,"2,727",30.3,2,1,3,2,0,0,5,0,0.07,0.03,0.1,0.07,0.1,Matches
1305,Kenedy,br BRA,MF,Granada,es La Liga,24,1996,28,18,"1,471",16.3,4,3,7,4,0,0,3,0,0.24,0.18,0.43,0.24,0.43,Matches
1306,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,23,1997,4,1,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1307,Franck Kessié,ci CIV,MF,Milan,it Serie A,23,1996,37,36,"3,226",35.8,13,4,17,2,11,13,8,0,0.36,0.11,0.47,0.06,0.17,Matches
1308,Reda Khadra,de GER,"FW,MF",Brighton,eng Premier League,19,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1309,Omar Khailoti,it ITA,DF,Bologna,it Serie A,18,2001,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1310,Saîf-Eddine Khaoui,tn TUN,MF,Marseille,fr Ligue 1,25,1995,17,5,606,6.7,2,1,3,2,0,0,4,0,0.3,0.15,0.45,0.3,0.45,Matches
1311,Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,fr Ligue 1,29,1991,22,16,"1,181",13.1,7,1,8,4,3,3,5,1,0.53,0.08,0.61,0.3,0.38,Matches
1312,Rani Khedira,tn TUN,MF,Augsburg,de Bundesliga,26,1994,27,23,"1,818",20.2,1,0,1,1,0,0,5,0,0.05,0,0.05,0.05,0.05,Matches
1313,Sami Khedira,de GER,MF,Hertha BSC,de Bundesliga,33,1987,9,4,395,4.4,0,1,1,0,0,0,1,0,0,0.23,0.23,0,0.23,Matches
1314,Kiké,es ESP,FW,Eibar,es La Liga,30,1989,37,36,"3,087",34.3,12,2,14,12,0,0,4,1,0.35,0.06,0.41,0.35,0.41,Matches
1315,Luca Kilian,de GER,DF,Mainz 05,de Bundesliga,20,1999,6,4,381,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1316,Max Kilman,eng ENG,DF,Wolves,eng Premier League,23,1997,18,14,"1,310",14.6,0,1,1,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches
1317,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,25,1995,27,25,"2,194",24.4,4,10,14,4,0,0,4,0,0.16,0.41,0.57,0.16,0.57,Matches
1318,Presnel Kimpembe,fr FRA,DF,PSG,fr Ligue 1,24,1995,28,26,"2,303",25.6,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
1319,Joshua King,no NOR,"FW,MF",Everton,eng Premier League,28,1992,11,0,148,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1320,Simon Kjær,dk DEN,DF,Milan,it Serie A,31,1989,28,28,"2,393",26.6,0,2,2,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
1321,Davy Klaassen,nl NED,MF,Werder Bremen,de Bundesliga,27,1993,3,3,222,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1322,Felix Klaus,de GER,DF,Wolfsburg,de Bundesliga,27,1992,6,1,137,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1323,Klauss,br BRA,FW,Hoffenheim,de Bundesliga,23,1997,4,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1324,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,34,1985,15,9,770,8.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1325,Philipp Klement,de GER,MF,Stuttgart,de Bundesliga,27,1992,18,2,421,4.7,1,2,3,1,0,0,0,0,0.21,0.43,0.64,0.21,0.64,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1326,Mateusz Klich,pl POL,MF,Leeds United,eng Premier League,30,1990,35,28,"2,393",26.6,4,5,9,2,2,2,6,0,0.15,0.19,0.34,0.08,0.26,Matches
1327,Mateo Klimowicz,de GER,"FW,MF",Stuttgart,de Bundesliga,20,2000,25,12,"1,198",13.3,1,1,2,1,0,0,1,0,0.08,0.08,0.15,0.08,0.15,Matches
1328,Fabian Klos,de GER,FW,Arminia,de Bundesliga,32,1987,34,32,"2,709",30.1,5,2,7,4,1,2,4,0,0.17,0.07,0.23,0.13,0.2,Matches
1329,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,24,1996,23,15,"1,446",16.1,1,0,1,1,0,0,2,0,0.06,0,0.06,0.06,0.06,Matches
1330,Justin Kluivert,nl NED,"MF,FW",RB Leipzig,de Bundesliga,21,1999,19,8,813,9,3,1,4,3,0,0,2,0,0.33,0.11,0.44,0.33,0.44,Matches
1331,Justin Kluivert,nl NED,"FW,MF",Roma,it Serie A,21,1999,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1332,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,24,1996,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1333,Ansgar Knauff,de GER,MF,Dortmund,de Bundesliga,18,2002,4,0,71,0.8,1,1,2,1,0,0,0,0,1.27,1.27,2.54,1.27,2.54,Matches
1334,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,28,1992,34,34,"3,042",33.8,1,0,1,1,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches
1335,Gregor Kobel,ch SUI,GK,Stuttgart,de Bundesliga,22,1997,33,33,"2,970",33,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1336,Robin Koch,de GER,"DF,MF",Leeds United,eng Premier League,24,1996,17,13,"1,132",12.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1337,Giorgi Kochorashvili,ge GEO,MF,Levante,es La Liga,21,1999,3,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1338,Kenan Kodro,ba BIH,FW,Valladolid,es La Liga,26,1993,14,4,459,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1339,Kenan Kodro,ba BIH,FW,Athletic Club,es La Liga,26,1993,3,0,44,0.5,1,0,1,0,1,1,1,0,2.05,0,2.05,0,0,Matches
1340,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,26,1994,17,14,"1,268",14.1,1,1,2,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches
1341,Dominik Kohr,de GER,MF,Frankfurt,de Bundesliga,26,1994,7,2,260,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1342,Koba Koindredi,fr FRA,MF,Valencia,es La Liga,18,2001,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1343,Koke,es ESP,MF,Atlético Madrid,es La Liga,28,1992,37,34,"3,021",33.6,1,2,3,1,0,0,9,0,0.03,0.06,0.09,0.03,0.09,Matches
1344,Aleksandr Kokorin,ru RUS,"FW,MF",Fiorentina,it Serie A,29,1991,4,0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1345,Aleksandar Kolarov,rs SRB,DF,Inter,it Serie A,34,1985,7,4,390,4.3,0,1,1,0,0,0,0,0,0,0.23,0.23,0,0.23,Matches
1346,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,27,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1347,Sead Kolašinac,ba BIH,"MF,DF",Schalke 04,de Bundesliga,27,1993,17,16,"1,426",15.8,1,1,2,1,0,0,5,0,0.06,0.06,0.13,0.06,0.13,Matches
1348,Randal Kolo Muani,fr FRA,FW,Nantes,fr Ligue 1,21,1998,37,35,"3,029",33.7,9,4,13,9,0,0,3,0,0.27,0.12,0.39,0.27,0.39,Matches
1349,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,28,1991,24,23,"2,036",22.6,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
1350,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,24,1995,31,29,"2,613",29,2,1,3,2,0,0,5,0,0.07,0.03,0.1,0.07,0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1351,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,21,1999,14,8,695,7.7,1,0,1,1,0,0,2,0,0.13,0,0.13,0.13,0.13,Matches
1352,Moussa Konaté,sn SEN,FW,Dijon,fr Ligue 1,27,1993,27,13,"1,196",13.3,5,1,6,4,1,2,4,0,0.38,0.08,0.45,0.3,0.38,Matches
1353,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,es La Liga,27,1993,25,4,611,6.8,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1354,Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,27,1993,5,5,440,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1355,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,31,1989,15,12,"1,042",11.6,1,0,1,1,0,0,3,0,0.09,0,0.09,0.09,0.09,Matches
1356,Moussa Koné,sn SEN,FW,Nîmes,fr Ligue 1,23,1996,33,21,"1,755",19.5,9,0,9,9,0,0,2,0,0.46,0,0.46,0.46,0.46,Matches
1357,Youssouf Koné,ml MLI,MF,Elche,es La Liga,25,1995,3,1,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1358,Terence Kongolo,nl NED,DF,Fulham,eng Premier League,26,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1359,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,22,1997,36,35,"3,196",35.5,2,0,2,2,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
1360,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,34,1985,26,25,"2,218",24.6,0,2,2,0,0,0,3,0,0,0.08,0.08,0,0.08,Matches
1361,Filip Kostić,rs SRB,MF,Frankfurt,de Bundesliga,27,1992,30,29,"2,534",28.2,4,14,18,4,0,0,4,0,0.14,0.5,0.64,0.14,0.64,Matches
1362,Márk Kosznovszky,hu HUN,MF,Parma,it Serie A,18,2002,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1363,Christian Kouamé,ci CIV,"FW,MF",Fiorentina,it Serie A,22,1997,33,9,995,11.1,1,1,2,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,Matches
1364,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,29,1991,26,25,"2,209",24.5,0,0,0,0,0,0,10,1,0,0,0,0,0,Matches
1365,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,21,1998,34,33,"2,975",33.1,2,1,3,2,0,0,4,0,0.06,0.03,0.09,0.06,0.09,Matches
1366,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,23,1997,25,21,"1,964",21.8,1,0,1,1,0,0,10,0,0.05,0,0.05,0.05,0.05,Matches
1367,Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,eng Premier League,30,1989,36,35,"3,121",34.7,1,0,1,1,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches
1368,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,26,1994,27,21,"1,815",20.2,0,1,1,0,0,0,4,0,0,0.05,0.05,0,0.05,Matches
1369,Viktor Kovalenko,ua UKR,MF,Atalanta,it Serie A,24,1996,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1370,Emil Krafth,se SWE,DF,Newcastle,eng Premier League,25,1994,16,14,"1,288",14.3,1,0,1,1,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
1371,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,de Bundesliga,29,1991,28,26,"2,379",26.4,20,5,25,15,5,5,2,0,0.76,0.19,0.95,0.57,0.76,Matches
1372,Christoph Kramer,de GER,MF,Gladbach,de Bundesliga,29,1991,28,23,"2,033",22.6,0,2,2,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches
1373,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,fr Ligue 1,23,1997,6,2,223,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1374,Toni Kroos,de GER,MF,Real Madrid,es La Liga,30,1990,28,24,"2,117",23.5,3,10,13,3,0,0,6,0,0.13,0.43,0.55,0.13,0.55,Matches
1375,Filip Krovinović,hr CRO,MF,West Brom,eng Premier League,24,1995,11,5,546,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1376,Rade Krunić,ba BIH,MF,Milan,it Serie A,26,1993,25,5,723,8,1,2,3,1,0,0,3,0,0.12,0.25,0.37,0.12,0.37,Matches
1377,Max Kruse,de GER,"FW,MF",Union Berlin,de Bundesliga,32,1988,22,19,"1,629",18.1,11,5,16,6,5,6,0,0,0.61,0.28,0.88,0.33,0.61,Matches
1378,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,27,1992,19,11,884,9.8,0,1,1,0,0,0,2,0,0,0.1,0.1,0,0.1,Matches
1379,Takefusa Kubo,jp JPN,"MF,FW",Villarreal,es La Liga,19,2001,13,2,299,3.3,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
1380,Takefusa Kubo,jp JPN,"MF,FW",Getafe,es La Liga,19,2001,18,8,805,8.9,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches
1381,Juraj Kucka,sk SVK,"MF,FW",Parma,it Serie A,33,1987,28,28,"2,334",25.9,7,2,9,3,4,4,8,0,0.27,0.08,0.35,0.12,0.19,Matches
1382,Kuki,es ESP,MF,Valladolid,es La Liga,22,1998,2,0,30,0.3,0,1,1,0,0,0,0,0,0,3,3,0,3,Matches
1383,Dejan Kulusevski,se SWE,"MF,FW",Juventus,it Serie A,20,2000,35,19,"1,923",21.4,4,3,7,4,0,0,7,0,0.19,0.14,0.33,0.19,0.33,Matches
1384,Marash Kumbulla,al ALB,DF,Roma,it Serie A,20,2000,21,14,"1,363",15.1,1,0,1,1,0,0,8,0,0.07,0,0.07,0.07,0.07,Matches
1385,Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,25,1995,11,6,513,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1386,Fabian Kunze,de GER,MF,Arminia,de Bundesliga,22,1998,26,12,"1,270",14.1,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
1387,Jasmin Kurtić,si SVN,MF,Parma,it Serie A,31,1989,34,31,"2,739",30.4,4,0,4,4,0,0,5,0,0.13,0,0.13,0.13,0.13,Matches
1388,Layvin Kurzawa,fr FRA,DF,PSG,fr Ligue 1,27,1992,19,15,"1,278",14.2,1,1,2,1,0,0,4,1,0.07,0.07,0.14,0.07,0.14,Matches
1389,Dereck Kutesa,ch SUI,MF,Reims,fr Ligue 1,22,1997,28,6,687,7.6,1,2,3,1,0,0,2,0,0.13,0.26,0.39,0.13,0.39,Matches
1390,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,de Bundesliga,20,2000,7,0,108,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1391,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,23,1997,18,12,"1,038",11.5,1,0,1,1,0,0,4,0,0.09,0,0.09,0.09,0.09,Matches
1392,Giorgos Kyriakopoulos,gr GRE,"DF,MF",Sassuolo,it Serie A,24,1996,23,16,"1,456",16.2,1,0,1,1,0,0,3,1,0.06,0,0.06,0.06,0.06,Matches
1393,Antonino La Gumina,it ITA,FW,Sampdoria,it Serie A,24,1996,9,4,341,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1394,Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,fr Ligue 1,26,1994,38,38,"3,256",36.2,16,8,24,16,0,0,3,0,0.44,0.22,0.66,0.44,0.66,Matches
1395,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,29,1991,31,22,"1,923",21.4,13,2,15,10,3,3,3,0,0.61,0.09,0.7,0.47,0.56,Matches
1396,Tom Lacoux,fr FRA,MF,Bordeaux,fr Ligue 1,18,2002,13,6,523,5.8,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
1397,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,20,2000,30,29,"2,590",28.8,1,1,2,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,Matches
1398,Alban Lafont,ci CIV,GK,Nantes,fr Ligue 1,21,1999,38,38,"3,420",38,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1399,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,30,1989,32,30,"2,631",29.2,0,1,1,0,0,0,5,1,0,0.03,0.03,0,0.03,Matches
1400,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,23,1997,3,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1401,Stefan Lainer,at AUT,"DF,MF",Gladbach,de Bundesliga,27,1992,33,31,"2,768",30.8,2,2,4,2,0,0,2,0,0.07,0.07,0.13,0.07,0.13,Matches
1402,Diego Lainez,mx MEX,MF,Real Betis,es La Liga,20,2000,21,8,862,9.6,0,2,2,0,0,0,5,0,0,0.21,0.21,0,0.21,Matches
1403,Kenny Lala,mg MAD,"DF,MF",Strasbourg,fr Ligue 1,28,1991,21,21,"1,834",20.4,3,2,5,0,3,3,1,0,0.15,0.1,0.25,0,0.1,Matches
1404,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,32,1988,30,16,"1,596",17.7,1,1,2,1,0,0,0,0,0.06,0.06,0.11,0.06,0.11,Matches
1405,Érik Lamela,ar ARG,"MF,FW",Tottenham,eng Premier League,28,1992,23,5,717,8,1,0,1,1,0,0,6,1,0.13,0,0.13,0.13,0.13,Matches
