Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1390,Mateusz Klich,pl POL,MF,Leeds United,eng Premier League,32,1990,14,0,280,3.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1391,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,26,1996,15,10,907,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1392,Justin Kluivert,nl NED,"FW,MF",Valencia,es La Liga,23,1999,26,15,"1,447",16.1,6,0,6,5,1,1,4,0,0.37,0,0.37,0.31,0.31,Matches
1393,Ansgar Knauff,de GER,MF,Frankfurt,de Bundesliga,20,2002,24,14,"1,286",14.3,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches
1394,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,30,1992,32,32,"2,873",31.9,2,3,5,1,1,2,4,0,0.06,0.09,0.16,0.03,0.13,Matches
1395,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,24,1997,27,27,"2,430",27,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1396,Robin Koch,de GER,DF,Leeds United,eng Premier League,26,1996,36,36,"3,175",35.3,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
1397,Samuel Koeberlé,fr FRA,MF,Reims,fr Ligue 1,17,2004,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1398,Rudy Kohon,fr FRA,DF,Troyes,fr Ligue 1,18,2004,1,0,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1399,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,28,1994,30,27,"2,292",25.5,3,0,3,3,0,0,11,0,0.12,0,0.12,0.12,0.12,Matches
1400,Koke,es ESP,MF,Atlético Madrid,es La Liga,30,1992,33,30,"2,545",28.3,0,3,3,0,0,0,4,0,0,0.11,0.11,0,0.11,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1401,Sead Kolašinac,ba BIH,"DF,MF",Marseille,fr Ligue 1,29,1993,33,26,"2,214",24.6,4,1,5,4,0,0,3,0,0.16,0.04,0.2,0.16,0.2,Matches
1402,Luca Koleosho,it ITA,MF,Espanyol,es La Liga,17,2004,4,0,59,0.7,1,0,1,1,0,0,0,0,1.53,0,1.53,1.53,1.53,Matches
1403,Randal Kolo Muani,fr FRA,FW,Frankfurt,de Bundesliga,23,1998,32,31,"2,631",29.2,15,11,26,13,2,2,6,1,0.51,0.38,0.89,0.44,0.82,Matches
1404,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,de Bundesliga,30,1991,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1405,Cheick Konaté,ml MLI,DF,Clermont Foot,fr Ligue 1,18,2004,9,6,572,6.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1406,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,23,1999,18,17,"1,552",17.2,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
1407,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,es La Liga,29,1993,20,10,"1,006",11.2,0,2,2,0,0,0,5,0,0,0.18,0.18,0,0.18,Matches
1408,Ibrahima Koné,ml MLI,FW,Lorient,fr Ligue 1,23,1999,37,15,"1,577",17.5,7,1,8,5,2,3,3,0,0.4,0.06,0.46,0.29,0.34,Matches
1409,Manu Koné,fr FRA,MF,Gladbach,de Bundesliga,21,2001,30,30,"2,608",29,1,1,2,1,0,0,12,0,0.03,0.03,0.07,0.03,0.07,Matches
1410,Youssouf Koné,ml MLI,DF,Ajaccio,fr Ligue 1,27,1995,13,12,916,10.2,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1411,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,24,1997,38,37,"3,322",36.9,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
1412,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,24,1998,33,32,"2,858",31.8,10,4,14,8,2,4,7,0,0.31,0.13,0.44,0.25,0.38,Matches
1413,Odilon Kossounou,ci CIV,DF,Leverkusen,de Bundesliga,21,2001,24,17,"1,523",16.9,0,1,1,0,0,0,3,0,0,0.06,0.06,0,0.06,Matches
1414,Filip Kostić,rs SRB,"MF,FW",Juventus,it Serie A,29,1992,37,33,"2,564",28.5,3,8,11,3,0,0,3,0,0.11,0.28,0.39,0.11,0.39,Matches
1415,Filip Kostić,rs SRB,MF,Frankfurt,de Bundesliga,29,1992,1,1,74,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1416,Christian Kouamé,ci CIV,"FW,MF",Fiorentina,it Serie A,24,1997,28,22,"1,866",20.7,4,4,8,4,0,0,5,0,0.19,0.19,0.39,0.19,0.39,Matches
1417,Rominigue Kouamé,ml MLI,MF,Troyes,fr Ligue 1,25,1996,32,31,"2,661",29.6,1,1,2,1,0,0,9,0,0.03,0.03,0.07,0.03,0.07,Matches
1418,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,29,1992,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1419,Kalidou Koulibaly,sn SEN,DF,Chelsea,eng Premier League,31,1991,23,20,"1,800",20,2,1,3,2,0,0,7,1,0.1,0.05,0.15,0.1,0.15,Matches
1420,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,23,1998,29,28,"2,426",27,1,3,4,1,0,0,2,0,0.04,0.11,0.15,0.04,0.15,Matches
1421,Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,25,1997,15,15,"1,256",14,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
1422,Cheikhou Kouyaté,sn SEN,"MF,DF",Nottingham,eng Premier League,32,1989,21,10,882,9.8,1,0,1,1,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
1423,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,28,1994,27,17,"1,707",19,1,2,3,1,0,0,8,0,0.05,0.11,0.16,0.05,0.16,Matches
1424,Viktor Kovalenko,ua UKR,MF,Spezia,it Serie A,26,1996,18,7,548,6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1425,Soichiro Kozuki,jp JPN,MF,Schalke 04,de Bundesliga,21,2000,5,5,379,4.2,1,0,1,1,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1426,Emil Krafth,se SWE,DF,Newcastle,eng Premier League,27,1994,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1427,Alex Král,cz CZE,MF,Schalke 04,de Bundesliga,24,1998,29,26,"2,357",26.2,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1428,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,31,1991,32,26,"2,386",26.5,12,4,16,8,4,6,3,0,0.45,0.15,0.6,0.3,0.45,Matches
1429,Christoph Kramer,de GER,MF,Gladbach,de Bundesliga,31,1991,29,27,"2,222",24.7,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1430,Tom Krauß,de GER,MF,Schalke 04,de Bundesliga,21,2001,32,31,"2,514",27.9,2,0,2,2,0,0,8,0,0.07,0,0.07,0.07,0.07,Matches
1431,Rasmus Kristensen,dk DEN,DF,Leeds United,eng Premier League,25,1997,26,21,"1,960",21.8,3,1,4,3,0,0,4,0,0.14,0.05,0.18,0.14,0.18,Matches
1432,Julian Kristoffersen,no NOR,FW,Salernitana,it Serie A,25,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1433,Raimonds Krollis,lv LVA,FW,Spezia,it Serie A,20,2001,4,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1434,Toni Kroos,de GER,MF,Real Madrid,es La Liga,32,1990,30,25,"2,155",23.9,2,4,6,2,0,0,2,1,0.08,0.17,0.25,0.08,0.25,Matches
1435,Rade Krunić,ba BIH,MF,Milan,it Serie A,28,1993,23,18,"1,657",18.4,0,1,1,0,0,0,8,0,0,0.05,0.05,0,0.05,Matches
1436,Max Kruse,de GER,MF,Wolfsburg,de Bundesliga,34,1988,5,2,272,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1437,Lukas Kübler,de GER,"DF,MF",Freiburg,de Bundesliga,29,1992,22,19,"1,639",18.2,2,1,3,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,Matches
1438,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,21,2001,35,29,"2,439",27.1,9,4,13,9,0,0,3,0,0.33,0.15,0.48,0.33,0.48,Matches
1439,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,eng Premier League,22,2000,30,23,"2,067",23,2,7,9,2,0,0,2,0,0.09,0.3,0.39,0.09,0.39,Matches
1440,Sael Kumbedi,fr FRA,"DF,MF",Lyon,fr Ligue 1,17,2005,20,14,"1,320",14.7,0,2,2,0,0,0,8,0,0,0.14,0.14,0,0.14,Matches
1441,Marash Kumbulla,al ALB,DF,Roma,it Serie A,22,2000,7,5,259,2.9,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
1442,Pierre Kunde,cm CMR,MF,Bochum,de Bundesliga,27,1995,12,3,377,4.2,1,0,1,1,0,0,0,0,0.24,0,0.24,0.24,0.24,Matches
1443,Alou Kuol,au AUS,FW,Stuttgart,de Bundesliga,21,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1444,Layvin Kurzawa,fr FRA,DF,Fulham,eng Premier League,29,1992,3,2,135,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1445,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,it Serie A,21,2001,34,30,"2,518",28,12,10,22,10,2,2,1,0,0.43,0.36,0.79,0.36,0.71,Matches
1446,Grejohn Kyei,fr FRA,FW,Clermont Foot,fr Ligue 1,26,1995,37,26,"2,232",24.8,10,3,13,6,4,6,3,0,0.4,0.12,0.52,0.24,0.36,Matches
1447,Daniel Kyereh,gh GHA,"MF,FW",Freiburg,de Bundesliga,26,1996,12,7,559,6.2,2,0,2,2,0,0,2,0,0.32,0,0.32,0.32,0.32,Matches
1448,Giorgos Kyriakopoulos,gr GRE,"DF,MF",Bologna,it Serie A,26,1996,12,8,704,7.8,0,2,2,0,0,0,2,0,0,0.26,0.26,0,0.26,Matches
1449,Giorgos Kyriakopoulos,gr GRE,"FW,DF",Sassuolo,it Serie A,26,1996,12,9,766,8.5,1,1,2,1,0,0,3,0,0.12,0.12,0.23,0.12,0.23,Matches
1450,César de la Hoz,es ESP,MF,Almería,es La Liga,30,1992,25,18,"1,673",18.6,1,0,1,1,0,0,6,0,0.05,0,0.05,0.05,0.05,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1451,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,24,1998,28,16,"1,481",16.5,0,2,2,0,0,0,6,0,0,0.12,0.12,0,0.12,Matches
1452,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,fr Ligue 1,19,2003,10,0,123,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1453,Gaëtan Laborde,fr FRA,FW,Nice,fr Ligue 1,28,1994,33,28,"2,506",27.8,13,3,16,13,0,1,0,0,0.47,0.11,0.57,0.47,0.57,Matches
1454,Gaëtan Laborde,fr FRA,FW,Rennes,fr Ligue 1,28,1994,4,3,249,2.8,2,0,2,2,0,0,0,0,0.72,0,0.72,0.72,0.72,Matches
1455,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,31,1991,35,34,"2,929",32.5,27,5,32,21,6,8,3,0,0.83,0.15,0.98,0.65,0.8,Matches
1456,Qazim Laçi,al ALB,MF,Ajaccio,fr Ligue 1,26,1996,9,2,212,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1457,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,22,2000,24,18,"1,627",18.1,1,0,1,1,0,0,1,0,0.06,0,0.06,0.06,0.06,Matches
1458,Alban Lafont,ci CIV,GK,Nantes,fr Ligue 1,23,1999,37,37,"3,329",37,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
1459,Aïssa Laïdouni,tn TUN,MF,Union Berlin,de Bundesliga,25,1996,14,11,871,9.7,2,0,2,2,0,0,4,0,0.21,0,0.21,0.21,0.21,Matches
1460,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,25,1997,21,17,"1,468",16.3,3,0,3,3,0,0,8,0,0.18,0,0.18,0.18,0.18,Matches
1461,Stefan Lainer,at AUT,"DF,MF",Gladbach,de Bundesliga,29,1992,17,9,817,9.1,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1462,Kenny Lala,mg MAD,DF,Brest,fr Ligue 1,30,1991,17,16,"1,417",15.7,0,2,2,0,0,0,4,0,0,0.13,0.13,0,0.13,Matches
1463,Adam Lallana,eng ENG,MF,Brighton,eng Premier League,34,1988,16,12,722,8,2,1,3,2,0,0,0,0,0.25,0.12,0.37,0.25,0.37,Matches
1464,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,32,1990,15,7,627,7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1465,Érik Lamela,ar ARG,"MF,FW",Sevilla,es La Liga,30,1992,32,20,"1,844",20.5,6,0,6,6,0,0,10,1,0.29,0,0.29,0.29,0.29,Matches
1466,Mohamed Lamine Bayo,gn GUI,FW,Lille,fr Ligue 1,24,1998,27,6,651,7.2,4,1,5,4,0,0,1,0,0.55,0.14,0.69,0.55,0.69,Matches
1467,Sam Lammers,nl NED,FW,Sampdoria,it Serie A,25,1997,19,13,"1,100",12.2,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches
1468,Sam Lammers,nl NED,FW,Empoli,it Serie A,25,1997,14,10,883,9.8,1,1,2,1,0,0,0,0,0.1,0.1,0.2,0.1,0.2,Matches
1469,Tariq Lamptey,gh GHA,"DF,MF",Brighton,eng Premier League,21,2000,20,3,453,5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1470,Manuel Lanzini,ar ARG,MF,West Ham,eng Premier League,29,1993,10,2,252,2.8,1,0,1,1,0,0,0,0,0.36,0,0.36,0.36,0.36,Matches
1471,Aymeric Laporte,es ESP,"DF,MF",Manchester City,eng Premier League,28,1994,12,11,993,11,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1472,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,28,1993,20,19,"1,654",18.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1473,Cyle Larin,ca CAN,FW,Valladolid,es La Liga,27,1995,19,16,"1,469",16.3,8,3,11,6,2,2,4,0,0.49,0.18,0.67,0.37,0.55,Matches
1474,Juan Larios,es ESP,DF,Southampton,eng Premier League,18,2004,5,2,152,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1475,Yasser Larouci,dz ALG,"MF,DF",Troyes,fr Ligue 1,21,2001,30,21,"1,797",20,1,1,2,1,0,0,1,0,0.05,0.05,0.1,0.05,0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1476,Jordan Larsson,se SWE,MF,Schalke 04,de Bundesliga,25,1997,11,5,463,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1477,Kevin Lasagna,it ITA,"FW,MF",Hellas Verona,it Serie A,29,1992,26,17,"1,572",17.5,1,2,3,1,0,0,2,0,0.06,0.11,0.17,0.06,0.17,Matches
1478,Jamaal Lascelles,eng ENG,DF,Newcastle,eng Premier League,28,1993,7,2,218,2.4,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1479,Juanmi Latasa,es ESP,FW,Getafe,es La Liga,21,2001,18,2,448,5,1,0,1,1,0,0,2,0,0.2,0,0.2,0.2,0.2,Matches
1480,Toni Lato,es ESP,"DF,MF",Valencia,es La Liga,24,1997,24,9,914,10.2,1,0,1,1,0,0,1,0,0.1,0,0.1,0.1,0.1,Matches
1481,Danny Latza,de GER,MF,Schalke 04,de Bundesliga,32,1989,20,8,853,9.5,0,1,1,0,0,0,2,0,0,0.11,0.11,0,0.11,Matches
1482,Armand Lauriente,fr FRA,"MF,FW",Lorient,fr Ligue 1,23,1998,3,3,266,3,1,0,1,1,0,0,0,0,0.34,0,0.34,0.34,0.34,Matches
1483,Armand Lauriente,fr FRA,"FW,MF",Sassuolo,it Serie A,23,1998,28,27,"2,175",24.2,7,6,13,6,1,1,10,1,0.29,0.25,0.54,0.25,0.5,Matches
1484,Roméo Lavia,be BEL,MF,Southampton,eng Premier League,18,2004,29,26,"2,221",24.7,1,0,1,1,0,0,9,0,0.04,0,0.04,0.04,0.04,Matches
1485,Lázaro,br BRA,"FW,MF",Almería,es La Liga,20,2002,19,7,716,8,6,0,6,6,0,0,1,0,0.75,0,0.75,0.75,0.75,Matches
1486,Valentino Lazaro,at AUT,MF,Torino,it Serie A,26,1996,23,15,"1,373",15.3,0,3,3,0,0,0,4,0,0,0.2,0.2,0,0.2,Matches
1487,Marko Lazetić,rs SRB,FW,Milan,it Serie A,18,2004,1,0,9,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1488,Darko Lazović,rs SRB,MF,Hellas Verona,it Serie A,31,1990,30,27,"2,242",24.9,4,5,9,4,0,0,0,0,0.16,0.2,0.36,0.16,0.36,Matches
1489,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,28,1993,28,22,"1,879",20.9,0,0,0,0,0,0,8,0,0,0,0,0,0,Matches
1490,Théo Le Bris,fr FRA,"MF,DF",Lorient,fr Ligue 1,19,2002,27,15,"1,452",16.1,2,2,4,2,0,0,0,0,0.12,0.12,0.25,0.12,0.25,Matches
1491,Julien Le Cardinal,fr FRA,"MF,DF",Lens,fr Ligue 1,24,1997,8,2,165,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1492,Jérémy Le Douaron,fr FRA,"MF,FW",Brest,fr Ligue 1,24,1998,32,24,"2,071",23,10,3,13,10,0,0,1,0,0.43,0.13,0.56,0.43,0.56,Matches
1493,Enzo Le Fée,fr FRA,MF,Lorient,fr Ligue 1,22,2000,35,35,"3,028",33.6,5,6,11,5,0,0,5,0,0.15,0.18,0.33,0.15,0.33,Matches
1494,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,32,1989,37,37,"3,330",37,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1495,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,32,1989,26,23,"2,015",22.4,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
1496,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,25,1996,33,31,"2,796",31.1,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
1497,Rafael Leão,pt POR,MF,Milan,it Serie A,23,1999,35,28,"2,421",26.9,15,8,23,15,0,0,7,1,0.56,0.3,0.86,0.56,0.86,Matches
1498,Paolo Lebas,fr FRA,MF,Ajaccio,fr Ligue 1,19,2003,1,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1499,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,36,1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1500,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,31,1991,19,19,"1,710",19,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1501,Benjamin Lecomte,fr FRA,GK,Espanyol,es La Liga,31,1991,10,10,899,10,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
1502,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,29,1993,34,34,"3,060",34,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1503,Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,29,1993,32,32,"2,767",30.7,5,5,10,5,0,0,10,1,0.16,0.16,0.33,0.16,0.33,Matches
1504,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,23,1999,28,26,"2,254",25,0,1,1,0,0,0,6,1,0,0.04,0.04,0,0.04,Matches
1505,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,24,1998,9,7,663,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1506,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,31,1991,31,31,"2,565",28.5,4,0,4,4,0,0,6,3,0.14,0,0.14,0.14,0.14,Matches
1507,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,29,1993,20,14,"1,321",14.7,0,1,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
1508,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,26,1995,27,17,"1,252",13.9,1,3,4,1,0,0,1,0,0.07,0.22,0.29,0.07,0.29,Matches
1509,Félix Lemaréchal,fr FRA,MF,Brest,fr Ligue 1,18,2003,13,2,288,3.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1510,Dexter Lembikisa,jm JAM,"DF,MF",Wolves,eng Premier League,18,2003,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1511,Mario Lemina,ga GAB,MF,Nice,fr Ligue 1,28,1993,14,11,838,9.3,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
1512,Mario Lemina,ga GAB,MF,Wolves,eng Premier League,28,1993,19,17,"1,299",14.4,0,1,1,0,0,0,4,1,0,0.07,0.07,0,0.07,Matches
1513,Tim Lemperle,de GER,FW,Köln,de Bundesliga,20,2002,12,0,132,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1514,Clément Lenglet,fr FRA,DF,Tottenham,eng Premier League,27,1995,26,24,"2,019",22.4,0,2,2,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
1515,Bernd Leno,de GER,GK,Fulham,eng Premier League,30,1992,36,36,"3,240",36,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1516,Christopher Lenz,de GER,"MF,DF",Frankfurt,de Bundesliga,27,1994,24,13,"1,290",14.3,0,2,2,0,0,0,1,0,0,0.14,0.14,0,0.14,Matches
1517,Donovan Léon,gf GUF,GK,Auxerre,fr Ligue 1,29,1992,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1518,Sergio León,es ESP,FW,Valladolid,es La Liga,33,1989,29,14,"1,334",14.8,6,1,7,5,1,2,0,1,0.4,0.07,0.47,0.34,0.4,Matches
1519,Johann Lepenant,fr FRA,MF,Lyon,fr Ligue 1,19,2002,31,21,"1,933",21.5,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,Matches
1520,Mehdi Léris,dz ALG,MF,Sampdoria,it Serie A,24,1998,32,29,"2,460",27.3,1,1,2,1,0,0,13,0,0.04,0.04,0.07,0.04,0.07,Matches
1521,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,27,1994,37,37,"3,252",36.1,5,0,5,5,0,0,7,0,0.14,0,0.14,0.14,0.14,Matches
1522,Benjamin Leroy,fr FRA,GK,Ajaccio,fr Ligue 1,33,1989,32,32,"2,798",31.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1523,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,22,2000,27,14,"1,192",13.2,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
1524,Alexandre Letellier,fr FRA,GK,PSG,fr Ligue 1,31,1990,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1525,Ruan Levine,br BRA,FW,Ajaccio,fr Ligue 1,23,1999,3,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1526,Robert Lewandowski,pl POL,FW,Barcelona,es La Liga,33,1988,34,33,"2,847",31.6,23,7,30,23,0,1,4,1,0.73,0.22,0.95,0.73,0.95,Matches
1527,Jamie Leweling,de GER,"FW,MF",Union Berlin,de Bundesliga,21,2001,16,0,265,2.9,1,1,2,1,0,0,1,0,0.34,0.34,0.68,0.34,0.68,Matches
1528,Jamal Lewis,nir NIR,"DF,MF",Newcastle,eng Premier League,24,1998,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1529,Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,17,2004,14,10,903,10,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1530,Keane Lewis-Potter,eng ENG,FW,Brentford,eng Premier League,21,2001,10,3,321,3.6,0,1,1,0,0,0,0,0,0,0.28,0.28,0,0.28,Matches
1531,Dimitri Liénard,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,34,1988,28,18,"1,543",17.1,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1532,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,26,1996,29,27,"2,498",27.8,1,0,1,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
1533,Matthijs de Ligt,nl NED,DF,Bayern Munich,de Bundesliga,22,1999,31,27,"2,403",26.7,3,1,4,3,0,0,4,0,0.11,0.04,0.15,0.11,0.15,Matches
1534,Dimitris Limnios,gr GRE,"FW,MF",Köln,de Bundesliga,24,1998,2,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1535,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,28,1994,20,14,"1,365",15.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1536,Jesper Lindstrøm,dk DEN,MF,Frankfurt,de Bundesliga,22,2000,27,22,"1,679",18.7,7,2,9,7,0,0,2,0,0.38,0.11,0.48,0.38,0.48,Matches
1537,Karol Linetty,pl POL,MF,Torino,it Serie A,27,1995,32,22,"1,886",21,1,0,1,1,0,0,8,0,0.05,0,0.05,0.05,0.05,Matches
1538,Jesse Lingard,eng ENG,"MF,FW",Nottingham,eng Premier League,29,1992,17,12,923,10.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1539,Samuel Lino,br BRA,"FW,MF",Valencia,es La Liga,22,1999,38,33,"2,887",32.1,6,1,7,6,0,0,4,0,0.19,0.03,0.22,0.19,0.22,Matches
1540,Pol Lirola,es ESP,DF,Elche,es La Liga,24,1997,12,7,628,7,1,0,1,1,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
1541,Mateusz Lis,pl POL,GK,Troyes,fr Ligue 1,25,1997,9,8,751,8.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
