Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1535,Yannik Lührs,de GER,DF,Dortmund,de Bundesliga,20,2003,3,1,127,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1536,José Luis Gayà,es ESP,DF,Valencia,es La Liga,29,1995,23,22,"1,803",20,0,1,1,0,0,0,7,0,0,0.05,0.05,0,0.05,Matches
1537,José Luis Palomino,ar ARG,DF,Cagliari,it Serie A,34,1990,18,10,"1,081",12,1,0,1,1,0,0,3,0,0.08,0,0.08,0.08,0.08,Matches
1538,Douglas Luiz,br BRA,MF,Juventus,it Serie A,26,1998,19,3,529,5.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1539,Romelu Lukaku,be BEL,FW,Napoli,it Serie A,31,1993,36,35,"2,843",31.6,14,10,24,11,3,4,4,0,0.44,0.32,0.76,0.35,0.66,Matches
1540,Castello Lukeba,fr FRA,DF,RB Leipzig,de Bundesliga,21,2002,23,18,"1,577",17.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1541,Dodi Lukebakio,be BEL,"MF,FW",Sevilla,es La Liga,26,1997,38,36,"3,092",34.4,11,2,13,10,1,1,3,1,0.32,0.06,0.38,0.29,0.35,Matches
1542,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,27,1996,30,28,"2,344",26,0,2,2,0,0,0,12,0,0,0.08,0.08,0,0.08,Matches
1543,Milos Lukovic,rs SRB,FW,Strasbourg,fr Ligue 1,18,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1544,Joe Lumley,eng ENG,GK,Southampton,eng Premier League,29,1995,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1545,Daniel Luna,co COL,MF,Mallorca,es La Liga,21,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1546,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,25,1999,7,7,630,7,0,1,1,0,0,0,0,0,0,0.14,0.14,0,0.14,Matches
1547,Massimo Luongo,au AUS,MF,Ipswich Town,eng Premier League,31,1992,11,2,201,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1548,Sebastiano Luperto,it ITA,DF,Cagliari,it Serie A,27,1996,36,36,"3,240",36,1,3,4,1,0,0,4,0,0.03,0.08,0.11,0.03,0.11,Matches
1549,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,it Serie A,22,2002,26,19,"1,606",17.8,2,2,4,2,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches
1550,Babis Lykogiannis,gr GRE,DF,Bologna,it Serie A,30,1993,17,12,"1,048",11.6,0,4,4,0,0,0,3,0,0,0.34,0.34,0,0.34,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1551,Senne Lynen,be BEL,MF,Werder Bremen,de Bundesliga,25,1999,32,32,"2,733",30.4,0,1,1,0,0,0,9,0,0,0.03,0.03,0,0.03,Matches
1552,Mathias Løvik,no NOR,"DF,MF",Parma,it Serie A,20,2003,6,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1553,Othmane Maamma,ma MAR,MF,Montpellier,fr Ligue 1,18,2005,12,2,361,4,1,1,2,1,0,0,1,0,0.25,0.25,0.5,0.25,0.5,Matches
1554,Ian Maatsen,nl NED,DF,Aston Villa,eng Premier League,22,2002,29,10,"1,139",12.7,1,2,3,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24,Matches
1555,Alexis Mac Allister,ar ARG,MF,Liverpool,eng Premier League,25,1998,35,30,"2,599",28.9,5,5,10,5,0,0,6,0,0.17,0.17,0.35,0.17,0.35,Matches
1556,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,30,1993,27,20,"1,805",20.1,1,4,5,1,0,0,7,2,0.05,0.2,0.25,0.05,0.25,Matches
1557,Lanroy Machine,fr FRA,MF,Angers,fr Ligue 1,18,2005,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1558,Shuto Machino,jp JPN,"FW,MF",Holstein Kiel,de Bundesliga,24,1999,32,23,"1,953",21.7,11,2,13,9,2,2,2,0,0.51,0.09,0.6,0.41,0.51,Matches
1559,Darwin Machís,ve VEN,"MF,FW",Valladolid,es La Liga,31,1993,18,7,639,7.1,0,1,1,0,0,0,0,0,0,0.14,0.14,0,0.14,Matches
1560,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,25,1998,12,10,790,8.8,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1561,James Maddison,eng ENG,MF,Tottenham,eng Premier League,27,1996,31,21,"1,809",20.1,9,7,16,9,0,0,6,0,0.45,0.35,0.8,0.45,0.8,Matches
1562,Eros Maddy,nl NED,"FW,MF",Auxerre,fr Ligue 1,23,2001,2,0,15,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1563,Noni Madueke,eng ENG,MF,Chelsea,eng Premier League,22,2002,32,27,"2,033",22.6,7,3,10,7,0,0,3,0,0.31,0.13,0.44,0.31,0.44,Matches
1564,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,27,1997,30,28,"2,368",26.3,0,2,2,0,0,0,7,0,0,0.08,0.08,0,0.08,Matches
1565,Gabriel Magalhães,br BRA,DF,Arsenal,eng Premier League,26,1997,28,28,"2,363",26.3,3,1,4,3,0,0,4,0,0.11,0.04,0.15,0.11,0.15,Matches
1566,Soungoutou Magassa,fr FRA,MF,Monaco,fr Ligue 1,20,2003,21,12,"1,025",11.4,0,1,1,0,0,0,5,1,0,0.09,0.09,0,0.09,Matches
1567,Edmond-Paris Maghoma,eng ENG,MF,Brentford,eng Premier League,23,2001,8,0,119,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1568,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,28,1995,17,11,"1,065",11.8,1,0,1,1,0,0,2,0,0.08,0,0.08,0.08,0.08,Matches
1569,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,26,1998,32,27,"2,323",25.8,1,0,1,1,0,0,5,0,0.04,0,0.04,0.04,0.04,Matches
1570,Frank Magri,cm CMR,FW,Toulouse,fr Ligue 1,24,1999,31,17,"1,516",16.8,5,1,6,5,0,0,5,1,0.3,0.06,0.36,0.3,0.36,Matches
1571,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,31,1993,27,19,"1,758",19.5,1,0,1,1,0,0,7,0,0.05,0,0.05,0.05,0.05,Matches
1572,Jon Magunazelaia,es ESP,MF,Real Sociedad,es La Liga,23,2001,2,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1573,Arne Maier,de GER,MF,Augsburg,de Bundesliga,25,1999,28,7,938,10.4,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
1574,Mike Maignan,fr FRA,GK,Milan,it Serie A,29,1995,37,37,"3,294",36.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1575,Patrick Mainka,de GER,DF,Heidenheim,de Bundesliga,29,1994,34,34,"3,060",34,1,1,2,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1576,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,19,2005,25,19,"1,651",18.3,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
1577,Ainsley Maitland-Niles,eng ENG,"DF,MF",Lyon,fr Ligue 1,26,1997,32,20,"1,985",22.1,1,4,5,1,0,0,1,0,0.05,0.18,0.23,0.05,0.23,Matches
1578,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,24,1999,15,15,"1,350",15,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1579,Lovro Majer,hr CRO,MF,Wolfsburg,de Bundesliga,26,1998,9,3,304,3.4,2,1,3,1,1,1,1,0,0.59,0.3,0.89,0.3,0.59,Matches
1580,Hamidou Makalou,ml MLI,MF,Brest,fr Ligue 1,18,2006,4,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1581,Jordy Makengo,fr FRA,DF,Freiburg,de Bundesliga,22,2001,19,7,745,8.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1582,Antoine Makoumbou,cg CGO,MF,Cagliari,it Serie A,26,1998,33,27,"2,150",23.9,0,3,3,0,0,0,4,1,0,0.13,0.13,0,0.13,Matches
1583,Nikola Maksimović,rs SRB,DF,Montpellier,fr Ligue 1,32,1991,7,7,581,6.5,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1584,Tyrell Malacia,nl NED,MF,Manchester Utd,eng Premier League,24,1999,3,2,100,1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1585,Jarzinho Malanga,de GER,MF,Stuttgart,de Bundesliga,18,2006,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1586,Julián Malatini,ar ARG,DF,Werder Bremen,de Bundesliga,23,2001,10,5,454,5,1,1,2,1,0,0,1,0,0.2,0.2,0.4,0.2,0.4,Matches
1587,Daniel Maldini,it ITA,"MF,FW",Monza,it Serie A,22,2001,20,16,"1,306",14.5,3,0,3,3,0,0,5,0,0.21,0,0.21,0.21,0.21,Matches
1588,Daniel Maldini,it ITA,MF,Atalanta,it Serie A,22,2001,10,2,258,2.9,3,0,3,3,0,0,0,0,1.05,0,1.05,1.05,1.05,Matches
1589,Youssef Maleh,ma MAR,MF,Empoli,it Serie A,25,1998,22,17,"1,510",16.8,0,1,1,0,0,0,5,1,0,0.06,0.06,0,0.06,Matches
1590,Donyell Malen,nl NED,MF,Aston Villa,eng Premier League,25,1999,14,2,305,3.4,3,0,3,3,0,0,0,0,0.89,0,0.89,0.89,0.89,Matches
1591,Donyell Malen,nl NED,MF,Dortmund,de Bundesliga,25,1999,14,6,614,6.8,3,0,3,3,0,0,1,0,0.44,0,0.44,0.44,0.44,Matches
1592,Ruslan Malinovskyi,ua UKR,MF,Genoa,it Serie A,31,1993,9,4,383,4.3,0,2,2,0,0,0,2,0,0,0.47,0.47,0,0.47,Matches
1593,Lennard Maloney,us USA,"MF,DF",Heidenheim,de Bundesliga,24,1999,11,10,760,8.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1594,Lennard Maloney,us USA,"DF,MF",Mainz 05,de Bundesliga,24,1999,5,0,26,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1595,Aaron Malouda,fr FRA,FW,Lille,fr Ligue 1,18,2005,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1596,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,23,2000,34,34,"3,060",34,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1597,Dennis Man,ro ROU,"MF,FW",Parma,it Serie A,25,1998,33,23,"1,995",22.2,4,4,8,4,0,0,0,0,0.18,0.18,0.36,0.18,0.36,Matches
1598,Gianluca Mancini,it ITA,DF,Roma,it Serie A,28,1996,37,36,"3,143",34.9,2,0,2,2,0,0,8,0,0.06,0,0.06,0.06,0.06,Matches
1599,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,39,1985,18,17,"1,486",16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1600,Christos Mandas,gr GRE,GK,Lazio,it Serie A,22,2001,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1601,Reinildo Mandava,mz MOZ,"DF,MF",Atlético Madrid,es La Liga,30,1994,19,10,941,10.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1602,Aïssa Mandi,dz ALG,DF,Lille,fr Ligue 1,32,1991,24,20,"1,733",19.3,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1603,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,27,1997,29,22,"1,931",21.5,4,3,7,3,1,1,7,0,0.19,0.14,0.33,0.14,0.28,Matches
1604,Mateus Mane,pt POR,MF,Wolves,eng Premier League,16,2007,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1605,Orel Mangala,be BEL,MF,Everton,eng Premier League,26,1998,19,14,"1,261",14,1,0,1,1,0,0,2,0,0.07,0,0.07,0.07,0.07,Matches
1606,Orel Mangala,be BEL,MF,Lyon,fr Ligue 1,26,1998,1,1,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1607,Ryan Manning,ie IRL,"DF,MF",Southampton,eng Premier League,28,1996,24,18,"1,462",16.2,0,1,1,0,0,0,2,0,0,0.06,0.06,0,0.06,Matches
1608,Javier Manquillo,es ESP,DF,Celta Vigo,es La Liga,30,1994,10,7,515,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1609,Johan Manzambi,ch SUI,MF,Freiburg,de Bundesliga,18,2005,11,4,335,3.7,2,1,3,2,0,0,2,0,0.54,0.27,0.81,0.54,0.81,Matches
1610,Alberto Manzoni,it ITA,MF,Atalanta,it Serie A,19,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1611,Sekou Mara,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,22,2002,25,7,768,8.5,1,1,2,1,0,0,2,0,0.12,0.12,0.23,0.12,0.23,Matches
1612,Alessandro Marcandalli,it ITA,DF,Genoa,it Serie A,21,2002,2,1,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1613,Alessandro Marcandalli,it ITA,DF,Venezia,it Serie A,21,2002,8,5,354,3.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1614,Marcão,br BRA,DF,Sevilla,es La Liga,28,1996,12,6,552,6.1,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
1615,Solly March,eng ENG,MF,Brighton,eng Premier League,30,1994,8,1,168,1.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1616,Filip Marchwiński,pl POL,MF,Lecce,it Serie A,22,2002,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1617,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,35,1989,26,17,"1,564",17.4,0,4,4,0,0,0,0,0,0,0.23,0.23,0,0.23,Matches
1618,Alberto Marí,es ESP,FW,Valencia,es La Liga,23,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1619,Pablo Marí,es ESP,DF,Monza,it Serie A,30,1993,19,19,"1,628",18.1,0,0,0,0,0,0,4,1,0,0,0,0,0,Matches
1620,Pablo Marí,es ESP,DF,Fiorentina,it Serie A,30,1993,13,12,"1,098",12.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1621,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,29,1995,27,20,"1,999",22.2,0,1,1,0,0,0,5,0,0,0.05,0.05,0,0.05,Matches
1622,Luca Marianucci,it ITA,DF,Empoli,it Serie A,20,2004,18,12,"1,069",11.9,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
1623,Mirko Marić,hr CRO,FW,Monza,it Serie A,29,1995,8,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1624,Mirko Marić,hr CRO,FW,Venezia,it Serie A,29,1995,10,4,356,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1625,Arkaitz Mariezkurrena,es ESP,FW,Real Sociedad,es La Liga,19,2005,9,1,241,2.7,2,0,2,2,0,0,1,0,0.75,0,0.75,0.75,0.75,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1626,Pablo Marín,es ESP,MF,Real Sociedad,es La Liga,21,2003,23,14,"1,239",13.8,1,2,3,1,0,0,3,0,0.07,0.15,0.22,0.07,0.22,Matches
1627,Rafa Marín,es ESP,DF,Napoli,it Serie A,22,2002,4,1,142,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1628,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,28,1996,33,13,"1,406",15.6,3,2,5,1,2,2,4,0,0.19,0.13,0.32,0.06,0.19,Matches
1629,Guillermo Maripán,cl CHI,DF,Torino,it Serie A,30,1994,28,27,"2,340",26,1,1,2,1,0,0,4,1,0.04,0.04,0.08,0.04,0.08,Matches
1630,Mika Mármol,es ESP,DF,Las Palmas,es La Liga,23,2001,30,27,"2,399",26.7,0,1,1,0,0,0,5,0,0,0.04,0.04,0,0.04,Matches
1631,Omar Marmoush,eg EGY,"MF,FW",Manchester City,eng Premier League,25,1999,16,14,"1,175",13.1,7,0,7,7,0,0,0,0,0.54,0,0.54,0.54,0.54,Matches
1632,Omar Marmoush,eg EGY,"FW,MF",Frankfurt,de Bundesliga,25,1999,17,17,"1,448",16.1,15,9,24,13,2,2,2,0,0.93,0.56,1.49,0.81,1.37,Matches
1633,Mario Maroto,es ESP,MF,Valladolid,es La Liga,20,2003,2,0,64,0.7,0,1,1,0,0,0,0,0,0,1.41,1.41,0,1.41,Matches
1634,Marquinhos,br BRA,DF,PSG,fr Ligue 1,30,1994,22,19,"1,725",19.2,2,0,2,2,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
1635,Unai Marrero,es ESP,GK,Real Sociedad,es La Liga,22,2001,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1636,Ange Martial Tia,ml MLI,MF,Reims,fr Ligue 1,17,2006,6,2,171,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1637,Aarón Martín,es ESP,"DF,MF",Genoa,it Serie A,27,1997,36,35,"3,085",34.3,0,8,8,0,0,0,5,0,0,0.23,0.23,0,0.23,Matches
1638,Carlos Martín,es ESP,"MF,FW",Alavés,es La Liga,22,2002,26,16,"1,333",14.8,2,2,4,2,0,0,3,0,0.14,0.14,0.27,0.14,0.27,Matches
1639,Diego Martín,es ESP,FW,Las Palmas,es La Liga,20,2003,2,0,40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1640,Gerard Martín,es ESP,DF,Barcelona,es La Liga,22,2002,28,11,"1,038",11.5,1,3,4,1,0,0,2,0,0.09,0.26,0.35,0.09,0.35,Matches
1641,Iván Martín,es ESP,MF,Girona,es La Liga,25,1999,32,24,"2,039",22.7,1,1,2,1,0,0,1,0,0.04,0.04,0.09,0.04,0.09,Matches
1642,Jon Martin,es ESP,DF,Real Sociedad,es La Liga,18,2006,13,6,904,10,0,1,1,0,0,0,2,0,0,0.1,0.1,0,0.1,Matches
1643,Jonas Martin,fr FRA,MF,Brest,fr Ligue 1,34,1990,17,5,496,5.5,1,0,1,1,0,0,2,0,0.18,0,0.18,0.18,0.18,Matches
1644,Mario Martín,es ESP,MF,Valladolid,es La Liga,20,2004,30,20,"1,748",19.4,0,1,1,0,0,0,8,3,0,0.05,0.05,0,0.05,Matches
1645,Gabriel Martinelli,br BRA,"FW,MF",Arsenal,eng Premier League,23,2001,33,25,"2,290",25.4,8,4,12,8,0,0,1,0,0.31,0.16,0.47,0.31,0.47,Matches
1646,Arnau Martinez,es ESP,"DF,MF",Girona,es La Liga,21,2003,32,30,"2,624",29.2,2,2,4,2,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches
1647,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,31,1992,37,37,"3,194",35.5,0,0,0,0,0,0,5,1,0,0,0,0,0,Matches
1648,Iñigo Martínez,es ESP,DF,Barcelona,es La Liga,33,1991,28,28,"2,490",27.7,0,4,4,0,0,0,5,0,0,0.14,0.14,0,0.14,Matches
1649,Javi Martínez,es ESP,MF,Osasuna,es La Liga,24,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1650,Josep Martinez,es ESP,GK,Inter,it Serie A,26,1998,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1651,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,26,1997,31,31,"2,564",28.5,12,3,15,12,0,0,1,0,0.42,0.11,0.53,0.42,0.53,Matches
1652,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,26,1998,20,20,"1,751",19.5,2,1,3,2,0,0,7,0,0.1,0.05,0.15,0.1,0.15,Matches
1653,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,28,1996,8,4,351,3.9,1,0,1,1,0,0,1,0,0.26,0,0.26,0.26,0.26,Matches
1654,Ramón Martínez,es ESP,DF,Sevilla,es La Liga,21,2002,5,2,261,2.9,1,0,1,1,0,0,0,0,0.34,0,0.34,0.34,0.34,Matches
1655,Toni Martínez,es ESP,FW,Alavés,es La Liga,27,1997,28,9,"1,012",11.2,4,0,4,4,0,0,1,0,0.36,0,0.36,0.36,0.36,Matches
1656,Kevin Martins,it ITA,MF,Monza,it Serie A,19,2005,9,1,183,2,0,1,1,0,0,0,1,0,0,0.49,0.49,0,0.49,Matches
1657,Javi Martón,es ESP,FW,Athletic Club,es La Liga,25,1999,3,0,53,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1658,Adam Marušić,me MNE,DF,Lazio,it Serie A,31,1992,35,26,"2,337",26,4,0,4,4,0,0,1,0,0.15,0,0.15,0.15,0.15,Matches
1659,Marvin,es ESP,"DF,MF",Las Palmas,es La Liga,24,2000,23,9,"1,038",11.5,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1660,Omar Mascarell,gq EQG,MF,Mallorca,es La Liga,31,1993,32,21,"1,992",22.1,1,0,1,1,0,0,5,1,0.05,0,0.05,0.05,0.05,Matches
1661,Adam Masina,ma MAR,DF,Torino,it Serie A,30,1994,28,20,"1,919",21.3,1,2,3,1,0,0,5,0,0.05,0.09,0.14,0.05,0.14,Matches
1662,Patrizio Masini,it ITA,MF,Genoa,it Serie A,23,2001,26,16,"1,538",17.1,1,0,1,1,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
1663,Giorgos Masouras,gr GRE,FW,Bochum,de Bundesliga,30,1994,14,12,"1,055",11.7,2,1,3,2,0,0,1,0,0.17,0.09,0.26,0.17,0.26,Matches
1664,Erhan Mašović,rs SRB,"DF,MF",Bochum,de Bundesliga,25,1998,16,10,910,10.1,1,1,2,1,0,0,2,0,0.1,0.1,0.2,0.1,0.2,Matches
1665,Han-Noah Massengo,fr FRA,MF,Auxerre,fr Ligue 1,23,2001,17,11,"1,046",11.6,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
1666,Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,31,1992,29,27,"2,370",26.3,0,4,4,0,0,0,6,0,0,0.15,0.15,0,0.15,Matches
1667,Jaime Mata,es ESP,"MF,FW",Las Palmas,es La Liga,35,1988,30,4,656,7.3,0,0,0,0,0,0,9,0,0,0,0,0,0,Matches
1668,Igor Matanović,hr CRO,FW,Frankfurt,de Bundesliga,21,2003,16,2,312,3.5,1,0,1,1,0,0,0,0,0.29,0,0.29,0.29,0.29,Matches
1669,Pape Matar Sarr,sn SEN,MF,Tottenham,eng Premier League,21,2002,36,22,"1,913",21.3,3,2,5,3,0,0,6,0,0.14,0.09,0.24,0.14,0.24,Matches
1670,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,22,2002,3,1,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1671,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,27,1997,37,33,"2,648",29.4,14,2,16,12,2,2,2,0,0.48,0.07,0.54,0.41,0.48,Matches
1672,Nemanja Matić,rs SRB,MF,Lyon,fr Ligue 1,35,1988,29,25,"2,010",22.3,0,1,1,0,0,0,1,0,0,0.04,0.04,0,0.04,Matches
1673,Rudy Matondo,fr FRA,MF,Auxerre,fr Ligue 1,16,2008,5,0,66,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1674,Chrislain Matsima,fr FRA,DF,Augsburg,de Bundesliga,22,2002,30,28,"2,551",28.3,1,1,2,1,0,0,4,0,0.04,0.04,0.07,0.04,0.07,Matches
1675,Jean Mattéo Bahoya,fr FRA,MF,Frankfurt,de Bundesliga,19,2005,24,10,921,10.2,2,3,5,2,0,0,3,0,0.2,0.29,0.49,0.2,0.49,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1676,Alan Matturro,uy URU,DF,Genoa,it Serie A,19,2004,13,9,900,10,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1677,Azor Matusiwa,nl NED,MF,Rennes,fr Ligue 1,26,1998,29,23,"2,078",23.1,1,3,4,1,0,0,3,0,0.04,0.13,0.17,0.04,0.17,Matches
1678,Neal Maupay,fr FRA,FW,Marseille,fr Ligue 1,27,1996,22,13,"1,042",11.6,4,4,8,4,0,0,3,1,0.35,0.35,0.69,0.35,0.69,Matches
1679,Maurides,br BRA,FW,St Pauli,de Bundesliga,30,1994,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1680,Stephy Mavididi,eng ENG,MF,Leicester City,eng Premier League,26,1998,30,16,"1,615",17.9,4,1,5,4,0,0,2,0,0.22,0.06,0.28,0.22,0.28,Matches
1681,Konstantinos Mavropanos,gr GRE,DF,West Ham,eng Premier League,26,1997,33,21,"2,045",22.7,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
1682,Christian Mawissa,fr FRA,DF,Monaco,fr Ligue 1,19,2005,22,17,"1,501",16.7,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1683,Borja Mayoral,es ESP,FW,Getafe,es La Liga,27,1997,24,7,"1,114",12.4,5,1,6,4,1,1,0,0,0.4,0.08,0.48,0.32,0.4,Matches
1684,Senny Mayulu,fr FRA,MF,PSG,fr Ligue 1,18,2006,20,8,808,9,2,2,4,2,0,0,1,0,0.22,0.22,0.45,0.22,0.45,Matches
1685,Noussair Mazraoui,ma MAR,"DF,MF",Manchester Utd,eng Premier League,26,1997,37,34,"2,838",31.5,0,1,1,0,0,0,3,0,0,0.03,0.03,0,0.03,Matches
1686,Andrea Mazza,it ITA,GK,Monza,it Serie A,20,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1687,Luca Mazzitelli,it ITA,MF,Como,it Serie A,28,1995,11,3,335,3.7,1,1,2,1,0,0,1,0,0.27,0.27,0.54,0.27,0.54,Matches
1688,Pasquale Mazzocchi,it ITA,"MF,DF",Napoli,it Serie A,29,1995,20,7,702,7.8,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1689,Samuel Mbangula,be BEL,MF,Juventus,it Serie A,20,2004,23,7,709,7.9,3,3,6,3,0,0,1,0,0.38,0.38,0.76,0.38,0.76,Matches
