Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1251,Kristijan Jakić,hr CRO,MF,Frankfurt,de Bundesliga,24,1997,26,21,"1,879",20.9,1,0,1,1,0,0,6,0,0.05,0,0.05,0.05,0.05,Matches
1252,Ismail Jakobs,sn SEN,"DF,MF",Monaco,fr Ligue 1,21,1999,28,10,"1,203",13.4,0,1,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
1253,Marin Jakoliš,hr CRO,FW,Angers,fr Ligue 1,24,1996,10,2,229,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1254,Abdel Jalil Medioub,dz ALG,DF,Bordeaux,fr Ligue 1,23,1997,10,6,622,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1255,Daniel James,wls WAL,MF,Manchester Utd,eng Premier League,23,1997,2,2,126,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1256,Daniel James,wls WAL,"FW,MF",Leeds United,eng Premier League,23,1997,32,29,"2,366",26.3,4,4,8,4,0,0,7,1,0.15,0.15,0.3,0.15,0.3,Matches
1257,Reece James,eng ENG,MF,Chelsea,eng Premier League,21,1999,26,22,"1,864",20.7,5,9,14,5,0,0,4,1,0.24,0.43,0.68,0.24,0.68,Matches
1258,Vitaly Janelt,de GER,MF,Brentford,eng Premier League,23,1998,31,27,"2,298",25.5,4,0,4,4,0,0,3,0,0.16,0,0.16,0.16,0.16,Matches
1259,Jakub Jankto,cz CZE,"MF,DF",Getafe,es La Liga,25,1996,14,6,587,6.5,0,2,2,0,0,0,1,1,0,0.31,0.31,0,0.31,Matches
1260,Pontus Jansson,se SWE,DF,Brentford,eng Premier League,30,1991,37,37,"3,321",36.9,3,1,4,3,0,0,7,0,0.08,0.03,0.11,0.08,0.11,Matches
1261,Tony Jantschke,de GER,DF,Gladbach,de Bundesliga,31,1990,3,3,225,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1262,Adnan Januzaj,be BEL,"MF,FW",Real Sociedad,es La Liga,26,1995,33,17,"1,625",18.1,3,0,3,1,2,2,5,0,0.17,0,0.17,0.06,0.06,Matches
1263,Léo Jardim,br BRA,GK,Lille,fr Ligue 1,26,1995,17,17,"1,530",17,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1264,Paweł Jaroszyński,pl POL,DF,Salernitana,it Serie A,26,1994,13,4,516,5.7,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1265,Jason,es ESP,MF,Alavés,es La Liga,27,1994,14,10,678,7.5,0,1,1,0,0,0,1,0,0,0.13,0.13,0,0.13,Matches
1266,Jason,es ESP,MF,Valencia,es La Liga,27,1994,5,1,75,0.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1267,Dennis Jastrzembski,pl POL,MF,Hertha BSC,de Bundesliga,21,2000,8,1,225,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1268,Corentin Jean,fr FRA,FW,Lens,fr Ligue 1,26,1995,17,1,255,2.8,1,0,1,1,0,0,2,0,0.35,0,0.35,0.35,0.35,Matches
1269,Jemerson,br BRA,DF,Metz,fr Ligue 1,28,1992,15,15,"1,202",13.4,0,0,0,0,0,0,3,2,0,0,0,0,0,Matches
1270,Fredrik Jensen,fi FIN,MF,Augsburg,de Bundesliga,23,1997,12,2,418,4.6,0,1,1,0,0,0,0,0,0,0.22,0.22,0,0.22,Matches
1271,Mathias Jensen,dk DEN,MF,Brentford,eng Premier League,25,1996,31,19,"1,601",17.8,0,1,1,0,0,0,0,0,0,0.06,0.06,0,0.06,Matches
1272,Moritz Jenz,de GER,DF,Lorient,fr Ligue 1,22,1999,17,16,"1,381",15.3,1,0,1,1,0,0,5,1,0.07,0,0.07,0.07,0.07,Matches
1273,Gabriel Jesus,br BRA,FW,Manchester City,eng Premier League,24,1997,28,21,"1,877",20.9,8,8,16,7,1,1,1,0,0.38,0.38,0.77,0.34,0.72,Matches
1274,Juan Jesus,br BRA,DF,Napoli,it Serie A,30,1991,21,14,"1,278",14.2,1,0,1,1,0,0,1,0,0.07,0,0.07,0.07,0.07,Matches
1275,Álvaro Jiménez,es ESP,MF,Cádiz,es La Liga,26,1995,9,1,234,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1276,Raúl Jiménez,mx MEX,FW,Wolves,eng Premier League,30,1991,34,30,"2,631",29.2,6,4,10,5,1,1,9,2,0.21,0.14,0.34,0.17,0.31,Matches
1277,João Pedro,br BRA,"FW,MF",Watford,eng Premier League,19,2001,28,15,"1,644",18.3,3,1,4,3,0,0,1,0,0.16,0.05,0.22,0.16,0.22,Matches
1278,Joaquín,es ESP,MF,Real Betis,es La Liga,40,1981,21,2,471,5.2,0,1,1,0,0,0,0,0,0,0.19,0.19,0,0.19,Matches
1279,Joelinton,br BRA,"MF,FW",Newcastle,eng Premier League,24,1996,35,30,"2,558",28.4,4,1,5,4,0,0,8,0,0.14,0.04,0.18,0.14,0.18,Matches
1280,Jofre,es ESP,MF,Espanyol,es La Liga,20,2001,3,0,20,0.2,0,1,1,0,0,0,0,0,0,4.5,4.5,0,4.5,Matches
1281,Marco John,de GER,MF,Hoffenheim,de Bundesliga,19,2002,2,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1282,Dennis Johnsen,no NOR,"FW,MF",Venezia,it Serie A,23,1998,26,17,"1,445",16.1,1,2,3,1,0,0,2,0,0.06,0.12,0.19,0.06,0.19,Matches
1283,Ben Johnson,eng ENG,"DF,MF",West Ham,eng Premier League,21,2000,20,16,"1,397",15.5,1,0,1,1,0,0,1,0,0.06,0,0.06,0.06,0.06,Matches
1284,Curtis Jones,eng ENG,MF,Liverpool,eng Premier League,20,2001,15,10,851,9.5,1,1,2,1,0,0,0,0,0.11,0.11,0.21,0.11,0.21,Matches
1285,Phil Jones,eng ENG,DF,Manchester Utd,eng Premier League,29,1992,4,2,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1286,Frenkie de Jong,nl NED,MF,Barcelona,es La Liga,24,1997,32,30,"2,476",27.5,3,3,6,3,0,0,7,1,0.11,0.11,0.22,0.11,0.22,Matches
1287,Luuk de Jong,nl NED,"FW,MF",Barcelona,es La Liga,30,1990,21,6,654,7.3,6,0,6,6,0,0,1,0,0.83,0,0.83,0.83,0.83,Matches
1288,Joan Jordán,es ESP,MF,Sevilla,es La Liga,27,1994,36,31,"2,514",27.9,0,1,1,0,0,0,9,0,0,0.04,0.04,0,0.04,Matches
1289,Kaio Jorge,br BRA,FW,Juventus,it Serie A,19,2002,9,0,121,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1290,Jorginho,it ITA,MF,Chelsea,eng Premier League,29,1991,29,26,"2,273",25.3,6,2,8,0,6,7,5,0,0.24,0.08,0.32,0,0.08,Matches
1291,Josan,es ESP,"MF,DF",Elche,es La Liga,31,1989,31,10,"1,211",13.5,2,3,5,2,0,0,2,0,0.15,0.22,0.37,0.15,0.37,Matches
1292,Willian José,br BRA,FW,Real Betis,es La Liga,29,1991,32,19,"1,604",17.8,9,4,13,6,3,3,2,0,0.5,0.22,0.73,0.34,0.56,Matches
1293,Joselu,es ESP,FW,Alavés,es La Liga,31,1990,37,35,"3,122",34.7,14,4,18,8,6,7,0,0,0.4,0.12,0.52,0.23,0.35,Matches
1294,Josema,es ESP,DF,Elche,es La Liga,25,1996,6,1,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1295,Lenny Joseph,ht HAI,"FW,MF",Metz,fr Ligue 1,20,2000,8,0,153,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1296,Diogo Jota,pt POR,FW,Liverpool,eng Premier League,24,1996,35,27,"2,364",26.3,15,4,19,15,0,0,3,0,0.57,0.15,0.72,0.57,0.72,Matches
1297,Stevan Jovetić,me MNE,"FW,MF",Hertha BSC,de Bundesliga,31,1989,18,13,"1,017",11.3,6,1,7,6,0,0,3,0,0.53,0.09,0.62,0.53,0.62,Matches
1298,Luka Jović,rs SRB,FW,Real Madrid,es La Liga,23,1997,15,1,369,4.1,1,3,4,1,0,0,1,0,0.24,0.73,0.98,0.24,0.98,Matches
1299,Miguel Juan Llambrich,es ESP,DF,Espanyol,es La Liga,25,1996,2,1,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1300,José Juan Macías,mx MEX,FW,Getafe,es La Liga,21,1999,7,2,201,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1301,Juanmi,es ESP,MF,Real Betis,es La Liga,28,1993,33,26,"2,131",23.7,16,4,20,16,0,0,5,0,0.68,0.17,0.84,0.68,0.84,Matches
1302,Gideon Jung,de GER,DF,Greuther Fürth,de Bundesliga,26,1994,5,1,142,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1303,Flavio Junior Bianchi,it ITA,FW,Genoa,it Serie A,21,2000,7,4,314,3.5,1,0,1,1,0,0,0,0,0.29,0,0.29,0.29,0.29,Matches
1304,Lago Junior,ci CIV,MF,Mallorca,es La Liga,30,1990,6,1,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1305,Hamed Junior Traorè,ci CIV,MF,Sassuolo,it Serie A,21,2000,31,21,"1,775",19.7,7,2,9,7,0,0,3,0,0.35,0.1,0.46,0.35,0.46,Matches
1306,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,es La Liga,21,2000,35,30,"2,690",29.9,17,10,27,17,0,0,6,0,0.57,0.33,0.9,0.57,0.9,Matches
1307,James Justin,eng ENG,DF,Leicester City,eng Premier League,23,1998,13,11,998,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1308,Ferran Jutglà,es ESP,FW,Barcelona,es La Liga,22,1999,6,4,301,3.3,1,0,1,1,0,0,1,0,0.3,0,0.3,0.3,0.3,Matches
1309,Jens Jønsson,dk DEN,MF,Cádiz,es La Liga,28,1993,22,17,"1,303",14.5,0,1,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
1310,Mathias Jørgensen,dk DEN,DF,Brentford,eng Premier League,31,1990,8,6,518,5.8,1,0,1,1,0,0,2,0,0.17,0,0.17,0.17,0.17,Matches
1311,Ozan Kabak,tr TUR,DF,Norwich City,eng Premier League,21,2000,11,11,922,10.2,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1312,Christian Kabasele,be BEL,DF,Watford,eng Premier League,30,1991,16,12,"1,193",13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1313,Issa Kaboré,bf BFA,"DF,MF",Troyes,fr Ligue 1,20,2001,31,26,"2,254",25,0,1,1,0,0,0,8,2,0,0.04,0.04,0,0.04,Matches
1314,Anton Kade,de GER,MF,Hertha BSC,de Bundesliga,17,2004,4,0,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1315,Pavel Kadeřábek,cz CZE,"MF,DF",Hoffenheim,de Bundesliga,29,1992,19,14,"1,195",13.3,1,2,3,1,0,0,5,0,0.08,0.15,0.23,0.08,0.23,Matches
1316,Tino Kadewere,zw ZIM,"MF,FW",Lyon,fr Ligue 1,25,1996,15,3,506,5.6,1,0,1,1,0,0,0,1,0.18,0,0.18,0.18,0.18,Matches
1317,Florian Kainz,at AUT,MF,Köln,de Bundesliga,28,1992,32,31,"2,320",25.8,4,4,8,4,0,0,3,1,0.16,0.16,0.31,0.16,0.31,Matches
1318,Gaël Kakuta,cd COD,"MF,FW",Lens,fr Ligue 1,30,1991,29,20,"1,673",18.6,3,2,5,2,1,1,1,0,0.16,0.11,0.27,0.11,0.22,Matches
1319,Saša Kalajdžić,at AUT,FW,Stuttgart,de Bundesliga,24,1997,15,13,"1,221",13.6,6,1,7,5,1,2,2,0,0.44,0.07,0.52,0.37,0.44,Matches
1320,Arnaud Kalimuendo,fr FRA,FW,PSG,fr Ligue 1,19,2002,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1321,Arnaud Kalimuendo,fr FRA,FW,Lens,fr Ligue 1,19,2002,32,27,"2,148",23.9,12,0,12,10,2,2,1,1,0.5,0,0.5,0.42,0.42,Matches
1322,Nikola Kalinić,hr CRO,FW,Hellas Verona,it Serie A,33,1988,14,4,406,4.5,4,1,5,4,0,0,5,1,0.89,0.22,1.11,0.89,1.11,Matches
1323,Yayah Kallon,sl SLE,"MF,FW",Genoa,it Serie A,20,2001,15,5,636,7.1,0,1,1,0,0,0,3,0,0,0.14,0.14,0,0.14,Matches
1324,Samuel Kalu,ng NGA,"MF,FW",Bordeaux,fr Ligue 1,23,1997,11,3,328,3.6,1,1,2,1,0,0,1,0,0.27,0.27,0.55,0.27,0.55,Matches
1325,Samuel Kalu,ng NGA,FW,Watford,eng Premier League,23,1997,4,2,222,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1326,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,21,2000,28,21,"1,944",21.6,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,Matches
1327,Daichi Kamada,jp JPN,MF,Frankfurt,de Bundesliga,24,1996,32,23,"2,139",23.8,4,3,7,4,0,0,0,0,0.17,0.13,0.29,0.17,0.29,Matches
1328,Boubacar Kamara,fr FRA,"MF,DF",Marseille,fr Ligue 1,21,1999,34,31,"2,778",30.9,1,0,1,1,0,0,5,0,0.03,0,0.03,0.03,0.03,Matches
1329,Hassane Kamara,ci CIV,"MF,DF",Nice,fr Ligue 1,27,1994,11,7,544,6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1330,Hassane Kamara,ci CIV,DF,Watford,eng Premier League,27,1994,19,18,"1,623",18,1,0,1,1,0,0,5,1,0.06,0,0.06,0.06,0.06,Matches
1331,Dimitrije Kamenović,rs SRB,DF,Lazio,it Serie A,21,2000,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1332,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,30,1990,27,25,"1,899",21.1,0,1,1,0,0,0,4,0,0,0.05,0.05,0,0.05,Matches
1333,Jean-Armel Kana-Biyik,cm CMR,DF,Metz,fr Ligue 1,32,1989,10,8,664,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1334,Nordine Kandil,fr FRA,MF,Strasbourg,fr Ligue 1,19,2001,5,0,90,1,0,1,1,0,0,0,1,0,0,1,1,0,1,Matches
1335,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,28,1993,37,36,"3,232",35.9,17,9,26,13,4,4,5,0,0.47,0.25,0.72,0.36,0.61,Matches
1336,Lee Kang-in,kr KOR,MF,Mallorca,es La Liga,20,2001,30,15,"1,411",15.7,1,2,3,1,0,0,4,1,0.06,0.13,0.19,0.06,0.19,Matches
1337,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,30,1991,26,21,"1,773",19.7,2,4,6,2,0,0,2,0,0.1,0.2,0.3,0.1,0.3,Matches
1338,Stefanos Kapino,gr GRE,GK,Arminia,de Bundesliga,27,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1339,Atakan Karazor,tr TUR,MF,Stuttgart,de Bundesliga,24,1996,24,23,"1,898",21.1,0,1,1,0,0,0,9,1,0,0.05,0.05,0,0.05,Matches
1340,Rick Karsdorp,nl NED,"MF,DF",Roma,it Serie A,26,1995,36,32,"2,883",32,0,2,2,0,0,0,9,1,0,0.06,0.06,0,0.06,Matches
1341,Denso Kasius,nl NED,MF,Bologna,it Serie A,18,2002,7,1,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1342,Grigoris Kastanos,cy CYP,"MF,FW",Salernitana,it Serie A,23,1998,27,16,"1,348",15,1,1,2,1,0,0,4,1,0.07,0.07,0.13,0.07,0.13,Matches
1343,Silas Katompa,cd COD,"MF,FW",Stuttgart,de Bundesliga,22,1998,9,3,277,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1344,Noah Katterbach,de GER,"DF,MF",Köln,de Bundesliga,20,2001,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1345,Eiji Kawashima,jp JPN,GK,Strasbourg,fr Ligue 1,38,1983,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1346,Edo Kayembe,cd COD,MF,Watford,eng Premier League,23,1998,13,9,799,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1347,Moise Kean,it ITA,FW,Everton,eng Premier League,21,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1348,Moise Kean,it ITA,FW,Juventus,it Serie A,21,2000,32,12,"1,098",12.2,5,2,7,5,0,0,5,0,0.41,0.16,0.57,0.41,0.57,Matches
1349,Michael Keane,eng ENG,DF,Everton,eng Premier League,28,1993,32,31,"2,792",31,3,2,5,3,0,0,4,1,0.1,0.06,0.16,0.1,0.16,Matches
1350,Ilan Kebbal,dz ALG,"MF,FW",Reims,fr Ligue 1,23,1998,31,21,"1,772",19.7,1,4,5,1,0,0,1,0,0.05,0.2,0.25,0.05,0.25,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1351,Wajdi Kechrida,tn TUN,"MF,DF",Salernitana,it Serie A,25,1995,17,10,952,10.6,0,1,1,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches
1352,Thilo Kehrer,de GER,DF,PSG,fr Ligue 1,24,1996,27,16,"1,513",16.8,2,0,2,2,0,0,0,0,0.12,0,0.12,0.12,0.12,Matches
1353,Habib Keita,ml MLI,MF,Lyon,fr Ligue 1,19,2002,3,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1354,Naby Keïta,gn GUI,MF,Liverpool,eng Premier League,26,1995,23,14,"1,173",13,3,1,4,3,0,0,3,0,0.23,0.08,0.31,0.23,0.31,Matches
1355,Yannik Keitel,de GER,MF,Freiburg,de Bundesliga,21,2000,12,5,504,5.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1356,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,22,1998,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1357,Marc-Oliver Kempf,de GER,DF,Hertha BSC,de Bundesliga,26,1995,12,12,"1,051",11.7,0,1,1,0,0,0,1,1,0,0.09,0.09,0,0.09,Matches
1358,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,26,1995,12,10,840,9.3,3,0,3,3,0,0,2,0,0.32,0,0.32,0.32,0.32,Matches
1359,Kenedy,br BRA,MF,Chelsea,eng Premier League,25,1996,1,1,58,0.6,0,1,1,0,0,0,0,0,0,1.55,1.55,0,1.55,Matches
1360,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,24,1997,15,11,"1,018",11.3,0,1,1,0,0,0,3,1,0,0.09,0.09,0,0.09,Matches
1361,Dimitrios Keramitsis,gr GRE,DF,Roma,it Serie A,17,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1362,Franck Kessié,ci CIV,MF,Milan,it Serie A,24,1996,31,25,"2,308",25.6,6,0,6,4,2,3,2,0,0.23,0,0.23,0.16,0.16,Matches
1363,Saîf-Eddine Khaoui,tn TUN,"MF,FW",Clermont Foot,fr Ligue 1,26,1995,23,9,927,10.3,1,0,1,1,0,0,1,0,0.1,0,0.1,0.1,0.1,Matches
1364,Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,fr Ligue 1,30,1991,30,26,"2,225",24.7,10,0,10,6,4,4,6,0,0.4,0,0.4,0.24,0.24,Matches
1365,Rani Khedira,tn TUN,MF,Union Berlin,de Bundesliga,27,1994,32,32,"2,757",30.6,0,1,1,0,0,0,6,0,0,0.03,0.03,0,0.03,Matches
1366,Kiké,es ESP,FW,Osasuna,es La Liga,31,1989,33,18,"1,862",20.7,5,1,6,4,1,1,2,0,0.24,0.05,0.29,0.19,0.24,Matches
1367,Luca Kilian,de GER,DF,Mainz 05,de Bundesliga,21,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1368,Luca Kilian,de GER,DF,Köln,de Bundesliga,21,1999,30,25,"2,281",25.3,1,0,1,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
1369,Max Kilman,eng ENG,DF,Wolves,eng Premier League,24,1997,30,30,"2,687",29.9,1,0,1,1,0,0,3,0,0.03,0,0.03,0.03,0.03,Matches
1370,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,de Bundesliga,26,1995,28,28,"2,474",27.5,3,9,12,3,0,0,4,0,0.11,0.33,0.44,0.11,0.44,Matches
1371,Presnel Kimpembe,fr FRA,DF,PSG,fr Ligue 1,25,1995,30,29,"2,576",28.6,1,0,1,1,0,0,6,0,0.03,0,0.03,0.03,0.03,Matches
1372,Joshua King,no NOR,"FW,MF",Watford,eng Premier League,29,1992,32,27,"2,248",25,5,3,8,4,1,1,5,0,0.2,0.12,0.32,0.16,0.28,Matches
1373,Jakub Kiwior,pl POL,MF,Spezia,it Serie A,21,2000,22,21,"1,964",21.8,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
1374,Sofian Kiyine,ma MAR,"MF,FW",Venezia,it Serie A,23,1997,26,14,"1,239",13.8,1,0,1,1,0,1,8,1,0.07,0,0.07,0.07,0.07,Matches
1375,Simon Kjær,dk DEN,DF,Milan,it Serie A,32,1989,11,10,802,8.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1376,Kristoffer Klaesson,no NOR,GK,Leeds United,eng Premier League,20,2000,1,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1377,Philipp Klement,de GER,MF,Stuttgart,de Bundesliga,28,1992,6,3,338,3.8,1,0,1,1,0,0,0,0,0.27,0,0.27,0.27,0.27,Matches
1378,Mateusz Klich,pl POL,MF,Leeds United,eng Premier League,31,1990,33,26,"2,073",23,1,2,3,1,0,0,5,0,0.04,0.09,0.13,0.04,0.13,Matches
1379,Thibault Klidje,tg TOG,FW,Bordeaux,fr Ligue 1,20,2001,5,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1380,Mateo Klimowicz,de GER,"MF,FW",Stuttgart,de Bundesliga,21,2000,15,7,603,6.7,0,1,1,0,0,0,2,0,0,0.15,0.15,0,0.15,Matches
1381,Fabian Klos,de GER,FW,Arminia,de Bundesliga,33,1987,25,14,"1,420",15.8,3,1,4,1,2,2,2,1,0.19,0.06,0.25,0.06,0.13,Matches
1382,Lukas Klostermann,de GER,"DF,MF",RB Leipzig,de Bundesliga,25,1996,23,17,"1,648",18.3,0,1,1,0,0,0,1,0,0,0.05,0.05,0,0.05,Matches
1383,Justin Kluivert,nl NED,MF,Nice,fr Ligue 1,22,1999,27,24,"1,868",20.8,4,5,9,4,0,0,6,1,0.19,0.24,0.43,0.19,0.43,Matches
1384,Lukas Klünter,de GER,"MF,DF",Hertha BSC,de Bundesliga,25,1996,5,2,194,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1385,Ansgar Knauff,de GER,MF,Dortmund,de Bundesliga,19,2002,5,0,114,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1386,Ansgar Knauff,de GER,MF,Frankfurt,de Bundesliga,19,2002,12,8,759,8.4,1,1,2,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,Matches
1387,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,29,1992,33,33,"2,970",33,0,0,0,0,0,0,6,0,0,0,0,0,0,Matches
1388,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,23,1997,29,29,"2,565",28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1389,Robin Koch,de GER,"MF,DF",Leeds United,eng Premier League,25,1996,20,17,"1,574",17.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1390,Samuel Koeberlé,fr FRA,MF,Reims,fr Ligue 1,16,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1391,Philippe Koffi,ci CIV,FW,Reims,fr Ligue 1,19,2002,10,3,375,4.2,1,0,1,1,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
1392,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,27,1994,22,19,"1,614",17.9,0,3,3,0,0,0,10,2,0,0.17,0.17,0,0.17,Matches
1393,Koba Koindredi,fr FRA,MF,Valencia,es La Liga,19,2001,10,1,181,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1394,Koke,es ESP,MF,Atlético Madrid,es La Liga,29,1992,31,29,"2,508",27.9,1,2,3,1,0,0,6,0,0.04,0.07,0.11,0.04,0.11,Matches
1395,Aleksandr Kokorin,ru RUS,"FW,MF",Fiorentina,it Serie A,30,1991,6,0,55,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1396,Aleksandar Kolarov,rs SRB,DF,Inter,it Serie A,35,1985,3,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1397,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,28,1993,2,1,91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1398,Sead Kolašinac,ba BIH,DF,Marseille,fr Ligue 1,28,1993,14,6,440,4.9,0,1,1,0,0,0,0,0,0,0.2,0.2,0,0.2,Matches
1399,Luca Koleosho,it ITA,MF,Espanyol,es La Liga,16,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1400,Randal Kolo Muani,fr FRA,"FW,MF",Nantes,fr Ligue 1,22,1998,36,34,"2,948",32.8,12,4,16,12,0,0,2,0,0.37,0.12,0.49,0.37,0.49,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1401,Timothée Kolodziejczak,fr FRA,"DF,MF",Saint-Étienne,fr Ligue 1,29,1991,30,30,"2,565",28.5,2,3,5,2,0,0,4,1,0.07,0.11,0.18,0.07,0.18,Matches
1402,Ghislain Konan,ci CIV,"MF,DF",Reims,fr Ligue 1,25,1995,28,28,"2,418",26.9,1,3,4,1,0,0,1,0,0.04,0.11,0.15,0.04,0.15,Matches
1403,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,22,1999,11,11,990,11,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1404,Geoffrey Kondogbia,cf CTA,"MF,DF",Atlético Madrid,es La Liga,28,1993,28,21,"1,882",20.9,1,2,3,1,0,0,13,2,0.05,0.1,0.14,0.05,0.14,Matches
