Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1274,Curtis Jones,eng ENG,"MF,DF",Liverpool,eng Premier League,24,2001,34,18,"1,937",21.5,1,2,3,1,0,0,2,0,0.05,0.09,0.14,0.05,0.14,Matches
1275,Ricky-Jade Jones,eng ENG,FW,St Pauli,de Bundesliga,24,2001,9,3,351,3.9,2,0,2,2,0,0,1,0,0.51,0,0.51,0.51,0.51,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1276,Frenkie de Jong,nl NED,MF,Barcelona,es La Liga,28,1997,25,16,"1,636",18.2,1,5,6,1,0,0,4,1,0.06,0.28,0.33,0.06,0.33,Matches
1277,Joan Jordán,es ESP,MF,Sevilla,es La Liga,31,1994,3,0,25,0.3,0,0,0,0,0,0,1,1,0,0,0,0,0,Matches
1278,Josan,es ESP,"MF,DF",Elche,es La Liga,35,1989,19,4,565,6.3,0,3,3,0,0,0,2,0,0,0.48,0.48,0,0.48,Matches
1279,Mateo Joseph,es ESP,"MF,FW",Mallorca,es La Liga,21,2003,29,19,"1,699",18.9,2,3,5,2,0,0,2,0,0.11,0.16,0.26,0.11,0.26,Matches
1280,Lazar Jovanović,rs SRB,FW,Stuttgart,de Bundesliga,18,2006,3,0,40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1281,Juanmi,es ESP,"FW,MF",Getafe,es La Liga,32,1993,8,0,179,2,1,0,1,1,0,0,0,0,0.5,0,0.5,0.5,0.5,Matches
1282,Abdulai Juma Bah,sl SLE,DF,Nice,fr Ligue 1,19,2006,26,22,"1,958",21.8,0,0,0,0,0,0,7,0,0,0,0,0,0,Matches
1283,Anthony Jung,de GER,DF,Freiburg,de Bundesliga,33,1991,12,4,526,5.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1284,Eli Junior Kroupi,fr FRA,"MF,FW",Bournemouth,eng Premier League,19,2006,33,21,"1,672",18.6,13,0,13,11,2,2,5,0,0.7,0,0.7,0.59,0.59,Matches
1285,Luiz Lúcio Reis Júnior,br BRA,GK,Villarreal,es La Liga,24,2001,28,28,"2,520",28,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1286,Hamed Junior Traorè,ci CIV,MF,Bournemouth,eng Premier League,25,2000,1,0,17,0.2,0,1,1,0,0,0,0,0,0,5.29,5.29,0,5.29,Matches
1287,Hamed Junior Traorè,ci CIV,MF,Marseille,fr Ligue 1,25,2000,13,7,619,6.9,2,1,3,2,0,0,1,0,0.29,0.15,0.44,0.29,0.44,Matches
1288,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,es La Liga,25,2000,36,32,"2,815",31.3,16,5,21,12,4,5,8,0,0.51,0.16,0.67,0.38,0.54,Matches
1289,Josip Juranović,hr CRO,MF,Union Berlin,de Bundesliga,29,1995,11,3,330,3.7,1,1,2,1,0,0,1,0,0.27,0.27,0.55,0.27,0.55,Matches
1290,James Justin,eng ENG,"DF,MF",Leeds United,eng Premier League,27,1998,29,21,"1,901",21.1,2,1,3,2,0,0,4,0,0.09,0.05,0.14,0.09,0.14,Matches
1291,Ferran Jutglà,es ESP,FW,Celta Vigo,es La Liga,26,1999,30,21,"1,652",18.4,9,3,12,9,0,0,4,0,0.49,0.16,0.65,0.49,0.65,Matches
1292,Filip Jørgensen,dk DEN,GK,Chelsea,eng Premier League,23,2002,5,3,379,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1293,Martijn Kaars,nl NED,FW,St Pauli,de Bundesliga,26,1999,29,14,"1,348",15,3,1,4,2,1,1,2,0,0.2,0.07,0.27,0.13,0.2,Matches
1294,Mohamed Kaba,gn GUI,MF,Nantes,fr Ligue 1,23,2001,12,11,918,10.2,0,2,2,0,0,0,2,0,0,0.2,0.2,0,0.2,Matches
1295,Mohamed Kaba,gn GUI,MF,Lecce,it Serie A,23,2001,15,5,633,7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1296,Ozan Kabak,tr TUR,DF,Hoffenheim,de Bundesliga,25,2000,25,18,"1,751",19.5,4,0,4,4,0,0,5,0,0.21,0,0.21,0.21,0.21,Matches
1297,Almugera Kabar,de GER,DF,Dortmund,de Bundesliga,19,2006,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1298,Christian Kabasele,be BEL,DF,Udinese,it Serie A,34,1991,30,28,"2,247",25,3,0,3,3,0,0,5,1,0.12,0,0.12,0.12,0.12,Matches
1299,Anton Kade,de GER,"MF,FW",Augsburg,de Bundesliga,21,2004,28,18,"1,743",19.4,6,0,6,6,0,0,3,0,0.31,0,0.31,0.31,0.31,Matches
1300,Ferdi Kadioglu,tr TUR,"DF,MF",Brighton,eng Premier League,25,1999,37,34,"3,133",34.8,1,0,1,1,0,0,6,0,0.03,0,0.03,0.03,0.03,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1301,Florian Kainz,at AUT,MF,Köln,de Bundesliga,32,1992,15,2,279,3.1,1,1,2,1,0,0,1,0,0.32,0.32,0.65,0.32,0.65,Matches
1302,Saša Kalajdžić,at AUT,"FW,MF",Wolves,eng Premier League,28,1997,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1303,Arnaud Kalimuendo,fr FRA,FW,Nottingham,eng Premier League,23,2002,9,0,96,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1304,Arnaud Kalimuendo,fr FRA,"FW,MF",Frankfurt,de Bundesliga,23,2002,19,17,"1,417",15.7,6,1,7,6,0,0,4,0,0.38,0.06,0.44,0.38,0.44,Matches
1305,Pierre Kalulu,fr FRA,"DF,MF",Juventus,it Serie A,25,2000,37,37,"3,281",36.5,2,4,6,2,0,0,4,1,0.05,0.11,0.16,0.05,0.16,Matches
1306,Justin-Noël Kalumba,fr FRA,FW,Mallorca,es La Liga,20,2004,3,1,81,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1307,Justin-Noël Kalumba,fr FRA,"FW,MF",Angers,fr Ligue 1,20,2004,4,3,224,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1308,Daichi Kamada,jp JPN,MF,Crystal Palace,eng Premier League,28,1996,28,22,"1,902",21.1,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1309,Warren Kamanzi,no NOR,MF,Toulouse,fr Ligue 1,24,2000,24,7,870,9.7,1,1,2,1,0,0,1,0,0.1,0.1,0.21,0.1,0.21,Matches
1310,Abu Kamara,eng ENG,MF,Getafe,es La Liga,22,2003,12,1,256,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1311,Bingourou Kamara,sn SEN,GK,Lorient,fr Ligue 1,28,1996,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1312,Boubacar Kamara,fr FRA,MF,Aston Villa,eng Premier League,25,1999,18,17,"1,411",15.7,1,3,4,1,0,0,5,0,0.06,0.19,0.26,0.06,0.26,Matches
1313,Glen Kamara,fi FIN,MF,Rennes,fr Ligue 1,29,1995,4,0,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1314,Hassane Kamara,ci CIV,"MF,DF",Udinese,it Serie A,31,1994,26,22,"1,861",20.7,0,2,2,0,0,0,5,0,0,0.1,0.1,0,0.1,Matches
1315,Noham Kamara,fr FRA,DF,Lyon,fr Ligue 1,18,2007,2,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1316,Willy Kambwala,fr FRA,DF,Villarreal,es La Liga,20,2004,2,1,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1317,Jakub Kamiński,pl POL,"MF,FW",Köln,de Bundesliga,23,2002,34,34,"3,016",33.5,7,3,10,7,0,0,4,0,0.21,0.09,0.3,0.21,0.3,Matches
1318,Nouhoum Kamissoko,ml MLI,MF,Marseille,fr Ligue 1,20,2004,3,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1319,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,34,1990,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1320,Harry Kane,eng ENG,"FW,MF",Bayern Munich,de Bundesliga,32,1993,31,25,"2,377",26.4,36,5,41,26,10,11,1,0,1.36,0.19,1.55,0.98,1.17,Matches
1321,Lee Kang-in,kr KOR,"MF,FW",PSG,fr Ligue 1,24,2001,27,18,"1,519",16.9,3,4,7,3,0,0,3,0,0.18,0.24,0.41,0.18,0.41,Matches
1322,Steeve Kango,fr FRA,DF,Lyon,fr Ligue 1,18,2006,4,1,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1323,Ibrahim Kanté,fr FRA,MF,Brest,fr Ligue 1,18,2007,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1324,Mohamadou Kanté,fr FRA,MF,West Ham,eng Premier League,19,2005,11,0,75,0.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1325,Adam Karabec,cz CZE,"MF,FW",Lyon,fr Ligue 1,22,2003,21,11,922,10.2,1,0,1,1,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1326,Atakan Karazor,tr TUR,MF,Stuttgart,de Bundesliga,28,1996,28,22,"1,884",20.9,0,1,1,0,0,0,5,1,0,0.05,0.05,0,0.05,Matches
1327,Dermane Karim,tg TOG,MF,Lorient,fr Ligue 1,21,2003,30,15,"1,365",15.2,1,2,3,1,0,0,3,0,0.07,0.13,0.2,0.07,0.2,Matches
1328,Lennart Karl,de GER,MF,Bayern Munich,de Bundesliga,17,2008,26,16,"1,281",14.2,5,5,10,5,0,0,1,0,0.35,0.35,0.7,0.35,0.7,Matches
1329,Jesper Karlström,se SWE,MF,Udinese,it Serie A,30,1995,36,36,"3,146",35,1,0,1,1,0,0,6,0,0.03,0,0.03,0.03,0.03,Matches
1330,Jon Karrikaburu,es ESP,FW,Real Sociedad,es La Liga,22,2002,7,0,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1331,Grigoris Kastanos,cy CYP,MF,Hellas Verona,it Serie A,27,1998,6,0,44,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1332,Silas Katompa,cd COD,FW,Mainz 05,de Bundesliga,26,1998,8,4,334,3.7,1,0,1,1,0,0,1,0,0.27,0,0.27,0.27,0.27,Matches
1333,Panos Katseris,gr GRE,"MF,DF",Lorient,fr Ligue 1,24,2001,16,8,747,8.3,1,2,3,1,0,0,3,0,0.12,0.24,0.36,0.12,0.36,Matches
1334,Mikkel Kaufmann,dk DEN,FW,Heidenheim,de Bundesliga,24,2001,16,6,537,6,1,1,2,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,Matches
1335,Sota Kawasaki,jp JPN,"MF,DF",Mainz 05,de Bundesliga,24,2001,10,3,309,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1336,Michael Kayode,it ITA,DF,Brentford,eng Premier League,21,2004,37,37,"3,258",36.2,1,1,2,1,0,0,8,0,0.03,0.03,0.06,0.03,0.06,Matches
1337,Moise Kean,it ITA,FW,Fiorentina,it Serie A,25,2000,26,23,"2,036",22.6,8,1,9,6,2,2,4,0,0.35,0.04,0.4,0.27,0.31,Matches
1338,Michael Keane,eng ENG,DF,Everton,eng Premier League,32,1993,33,29,"2,591",28.8,3,1,4,3,0,0,1,1,0.1,0.03,0.14,0.1,0.14,Matches
1339,Ilan Kebbal,dz ALG,"MF,FW",Paris FC,fr Ligue 1,27,1998,29,26,"2,222",24.7,9,4,13,6,3,4,7,0,0.36,0.16,0.53,0.24,0.41,Matches
1340,Yassine Kechta,ma MAR,MF,Le Havre,fr Ligue 1,23,2002,30,14,"1,332",14.8,2,1,3,2,0,0,3,0,0.14,0.07,0.2,0.14,0.2,Matches
1341,Thilo Kehrer,de GER,DF,Monaco,fr Ligue 1,28,1996,28,28,"2,353",26.1,0,0,0,0,0,0,8,2,0,0,0,0,0,Matches
1342,Mandela Keita,be BEL,MF,Parma,it Serie A,23,2002,37,36,"2,979",33.1,1,1,2,1,0,0,1,0,0.03,0.03,0.06,0.03,0.06,Matches
1343,Yannik Keitel,de GER,"MF,DF",Augsburg,de Bundesliga,25,2000,6,2,248,2.8,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1344,Caoimhín Kelleher,ie IRL,GK,Brentford,eng Premier League,26,1998,37,37,"3,330",37,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1345,Thomas Keller,de GER,DF,Heidenheim,de Bundesliga,25,1999,4,3,188,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1346,Lloyd Kelly,eng ENG,DF,Juventus,it Serie A,26,1998,35,33,"2,996",33.3,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,Matches
1347,Aljoscha Kemlein,de GER,MF,Union Berlin,de Bundesliga,20,2004,30,23,"1,959",21.8,0,2,2,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
1348,Marc-Oliver Kempf,de GER,DF,Como,it Serie A,30,1995,34,27,"2,326",25.8,4,1,5,4,0,0,3,0,0.15,0.04,0.19,0.15,0.19,Matches
1349,Luca Kerber,de GER,MF,Heidenheim,de Bundesliga,23,2002,18,8,682,7.6,2,0,2,2,0,0,3,0,0.26,0,0.26,0.26,0.26,Matches
1350,Milos Kerkez,hu HUN,DF,Liverpool,eng Premier League,21,2003,34,27,"2,257",25.1,2,1,3,2,0,0,4,0,0.08,0.04,0.12,0.08,0.12,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1351,Kevin,br BRA,MF,Fulham,eng Premier League,22,2003,26,9,"1,041",11.6,1,1,2,1,0,0,1,0,0.09,0.09,0.17,0.09,0.17,Matches
1352,Reda Khadra,de GER,FW,Le Havre,fr Ligue 1,24,2001,8,1,229,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1353,Bilal El Khannouss,ma MAR,"MF,FW",Stuttgart,de Bundesliga,21,2004,25,19,"1,630",18.1,4,5,9,4,0,0,6,0,0.22,0.28,0.5,0.22,0.5,Matches
1354,Rani Khedira,tn TUN,MF,Union Berlin,de Bundesliga,31,1994,32,32,"2,830",31.4,5,1,6,5,0,0,7,0,0.16,0.03,0.19,0.16,0.19,Matches
1355,Abdukodir Khusanov,uz UZB,DF,Manchester City,eng Premier League,21,2004,21,15,"1,432",15.9,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1356,Cassiano Kiala,de GER,DF,Bayern Munich,de Bundesliga,16,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1357,Kialonda,ao ANG,DF,Lecce,it Serie A,27,1997,23,21,"1,830",20.3,0,0,0,0,0,0,6,1,0,0,0,0,0,Matches
1358,Kiké,es ESP,FW,Espanyol,es La Liga,35,1989,37,17,"1,734",19.3,8,1,9,7,1,2,3,0,0.42,0.05,0.47,0.36,0.42,Matches
1359,Semih Kılıçsoy,tr TUR,FW,Cagliari,it Serie A,19,2005,22,11,975,10.8,4,0,4,4,0,0,1,0,0.37,0,0.37,0.37,0.37,Matches
1360,Max Kilman,eng ENG,DF,West Ham,eng Premier League,28,1997,21,17,"1,561",17.3,0,0,0,0,0,0,4,0,0,0,0,0,0,Matches
1361,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,30,1995,29,24,"2,280",25.3,2,8,10,2,0,0,4,0,0.08,0.32,0.39,0.08,0.39,Matches
1362,Joshua King,eng ENG,MF,Fulham,eng Premier League,18,2007,32,15,"1,308",14.5,1,2,3,1,0,0,4,0,0.07,0.14,0.21,0.07,0.21,Matches
1363,Antonín Kinský,cz CZE,GK,Tottenham,eng Premier League,22,2003,7,7,630,7,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1364,Carl Klaus,de GER,GK,Union Berlin,de Bundesliga,31,1994,4,3,330,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1365,Tim Kleindienst,de GER,FW,Gladbach,de Bundesliga,29,1995,3,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1366,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,29,1996,5,1,95,1.1,0,1,1,0,0,0,0,0,0,0.95,0.95,0,0.95,Matches
1367,Justin Kluivert,nl NED,MF,Bournemouth,eng Premier League,26,1999,20,10,952,10.6,2,0,2,2,0,0,5,0,0.19,0,0.19,0.19,0.19,Matches
1368,Ruben Kluivert,nl NED,DF,Lyon,fr Ligue 1,24,2001,16,9,772,8.6,1,2,3,1,0,0,4,0,0.12,0.23,0.35,0.12,0.35,Matches
1369,Ansgar Knauff,de GER,"MF,FW",Frankfurt,de Bundesliga,23,2002,28,12,"1,326",14.7,4,1,5,4,0,0,3,0,0.27,0.07,0.34,0.27,0.34,Matches
1370,Joe Knight,eng ENG,MF,Brighton,eng Premier League,19,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1371,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,27,1997,34,34,"3,060",34,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1372,Robin Koch,de GER,DF,Frankfurt,de Bundesliga,29,1996,32,32,"2,833",31.5,3,1,4,3,0,0,3,1,0.1,0.03,0.13,0.1,0.13,Matches
1373,Christian Kofane,cm CMR,FW,Leverkusen,de Bundesliga,19,2006,29,12,"1,239",13.8,5,4,9,5,0,0,3,0,0.36,0.29,0.65,0.36,0.65,Matches
1374,Hervé Koffi,bf BFA,GK,Angers,fr Ligue 1,28,1996,30,30,"2,658",29.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1375,Enzo Koffi Vinette,fr FRA,DF,Le Havre,fr Ligue 1,19,2006,14,4,385,4.3,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1376,Derrick Köhn,gh GHA,"MF,DF",Union Berlin,de Bundesliga,26,1999,29,21,"1,899",21.1,1,2,3,0,1,1,5,1,0.05,0.09,0.14,0,0.09,Matches
1377,Philipp Köhn,ch SUI,GK,Monaco,fr Ligue 1,27,1998,19,17,"1,621",18,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1378,Dominik Kohr,de GER,DF,Mainz 05,de Bundesliga,31,1994,29,28,"2,338",26,2,0,2,2,0,0,11,2,0.08,0,0.08,0.08,0.08,Matches
1379,Koke,es ESP,MF,Atlético Madrid,es La Liga,33,1992,34,24,"2,219",24.7,2,2,4,2,0,0,6,0,0.08,0.08,0.16,0.08,0.16,Matches
1380,Sead Kolašinac,ba BIH,DF,Atalanta,it Serie A,32,1993,19,15,"1,212",13.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1381,Luca Koleosho,it ITA,MF,Paris FC,fr Ligue 1,20,2004,16,3,554,6.2,3,1,4,3,0,0,0,0,0.49,0.16,0.65,0.49,0.65,Matches
1382,Luca Koleosho,it ITA,MF,Espanyol,es La Liga,20,2004,3,0,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1383,Adam Kölle,de GER,DF,Heidenheim,de Bundesliga,19,2006,6,0,93,1,1,0,1,1,0,0,1,0,0.97,0,0.97,0.97,0.97,Matches
1384,Randal Kolo Muani,fr FRA,"FW,MF",Tottenham,eng Premier League,26,1998,30,21,"1,664",18.5,1,1,2,1,0,0,3,0,0.05,0.05,0.11,0.05,0.11,Matches
1385,Timothée Kolodziejczak,fr FRA,DF,Paris FC,fr Ligue 1,33,1991,11,7,662,7.4,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
1386,Mert Kömür,de GER,"MF,FW",Augsburg,de Bundesliga,20,2005,28,17,"1,464",16.3,2,4,6,2,0,0,1,0,0.12,0.25,0.37,0.12,0.37,Matches
1387,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,26,1999,36,36,"3,090",34.3,1,0,1,1,0,0,7,0,0.03,0,0.03,0.03,0.03,Matches
1388,Samba Konaté,fr FRA,FW,RB Leipzig,de Bundesliga,16,2009,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1389,Geoffrey Kondogbia,cf CTA,"MF,DF",Marseille,fr Ligue 1,32,1993,10,9,587,6.5,0,0,0,0,0,0,3,0,0,0,0,0,0,Matches
1390,Ismaël Koné,ca CAN,MF,Sassuolo,it Serie A,23,2002,35,33,"2,737",30.4,6,0,6,6,0,0,5,1,0.2,0,0.2,0.2,0.2,Matches
1391,Manu Koné,fr FRA,MF,Roma,it Serie A,24,2001,29,28,"2,456",27.3,2,3,5,2,0,0,2,0,0.07,0.11,0.18,0.07,0.18,Matches
1392,Ransford Königsdörffer,gh GHA,"FW,MF",Hamburger SV,de Bundesliga,23,2001,33,29,"2,329",25.9,5,1,6,5,0,1,2,0,0.19,0.04,0.23,0.19,0.23,Matches
1393,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,27,1997,34,34,"3,035",33.7,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
1394,Teun Koopmeiners,nl NED,"MF,DF",Juventus,it Serie A,27,1998,33,18,"1,827",20.3,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
1395,Ville Koski,fi FIN,DF,Alavés,es La Liga,23,2002,5,3,282,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1396,Odilon Kossounou,ci CIV,DF,Atalanta,it Serie A,24,2001,19,10,988,11,1,0,1,1,0,0,1,0,0.09,0,0.09,0.09,0.09,Matches
1397,Filip Kostić,rs SRB,MF,Juventus,it Serie A,32,1992,18,4,479,5.3,3,1,4,3,0,0,1,0,0.56,0.19,0.75,0.56,0.75,Matches
1398,Charalampos Kostoulas,gr GRE,FW,Brighton,eng Premier League,18,2007,21,2,369,4.1,2,1,3,2,0,0,2,0,0.49,0.24,0.73,0.49,0.73,Matches
1399,Eddy Kouadio,ci CIV,DF,Fiorentina,it Serie A,19,2006,3,0,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1400,Christian Kouamé,ci CIV,"FW,MF",Fiorentina,it Serie A,27,1997,2,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1401,Koffi Kouao,ci CIV,"DF,MF",Metz,fr Ligue 1,27,1998,27,27,"2,265",25.2,2,1,3,2,0,0,10,0,0.08,0.04,0.12,0.08,0.12,Matches
1402,Arsène Kouassi,bf BFA,MF,Lorient,fr Ligue 1,20,2004,31,30,"2,605",28.9,2,6,8,2,0,0,4,0,0.07,0.21,0.28,0.07,0.28,Matches
1403,Christ-Owen Kouassi,fr FRA,DF,Lecce,it Serie A,22,2003,4,3,228,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1404,Konstantinos Koulierakis,gr GRE,DF,Wolfsburg,de Bundesliga,21,2003,29,27,"2,482",27.6,4,1,5,4,0,0,5,0,0.15,0.04,0.18,0.15,0.18,Matches
1405,Seny Koumbassa,fr FRA,DF,Toulouse,fr Ligue 1,18,2007,9,4,444,4.9,1,0,1,1,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
1406,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,26,1998,30,24,"2,261",25.1,1,3,4,1,0,0,6,0,0.04,0.12,0.16,0.04,0.16,Matches
1407,Lancinet Kourouma,gn GUI,FW,Girona,es La Liga,21,2004,5,0,43,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,Matches
1408,Hamza Koutoune,ma MAR,DF,Nice,fr Ligue 1,18,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1409,Mateo Kovačić,hr CRO,MF,Manchester City,eng Premier League,31,1994,6,1,130,1.4,0,1,1,0,0,0,0,0,0,0.69,0.69,0,0.69,Matches
1410,Goduine Koyalipou,cf CTA,FW,Angers,fr Ligue 1,25,2000,13,7,668,7.4,2,1,3,1,1,1,0,0,0.27,0.13,0.4,0.13,0.27,Matches
1411,Goduine Koyalipou,cf CTA,FW,Levante,es La Liga,25,2000,11,2,247,2.7,1,0,1,1,0,0,1,0,0.36,0,0.36,0.36,0.36,Matches
1412,Emil Krafth,se SWE,DF,Newcastle,eng Premier League,30,1994,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1413,Alex Král,cz CZE,MF,Union Berlin,de Bundesliga,27,1998,20,2,459,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1414,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,34,1991,34,26,"2,207",24.5,14,6,20,9,5,5,2,0,0.57,0.24,0.82,0.37,0.61,Matches
1415,Vladyslav Krapyvtsov,ua UKR,GK,Girona,es La Liga,20,2005,2,1,136,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1416,Jean-Philippe Krasso,ci CIV,FW,Paris FC,fr Ligue 1,28,1997,25,12,"1,092",12.1,2,2,4,1,1,1,0,0,0.16,0.16,0.33,0.08,0.25,Matches
1417,Tom Krauß,de GER,"MF,DF",Köln,de Bundesliga,24,2001,26,19,"1,780",19.8,0,2,2,0,0,0,4,0,0,0.1,0.1,0,0.1,Matches
1418,Ladislav Krejčí,cz CZE,"DF,MF",Wolves,eng Premier League,26,1999,28,27,"2,356",26.2,2,1,3,2,0,0,5,1,0.08,0.04,0.11,0.08,0.11,Matches
1419,Ladislav Krejčí,cz CZE,DF,Girona,es La Liga,26,1999,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Matches
1420,Rasmus Kristensen,dk DEN,"DF,MF",Frankfurt,de Bundesliga,28,1997,22,19,"1,538",17.1,2,0,2,2,0,0,6,1,0.12,0,0.12,0.12,0.12,Matches
1421,Thomas Kristensen,dk DEN,DF,Udinese,it Serie A,23,2002,28,28,"2,472",27.5,3,0,3,3,0,0,4,0,0.11,0,0.11,0.11,0.11,Matches
1422,Nikola Krstović,me MNE,FW,Atalanta,it Serie A,25,2000,33,18,"1,791",19.9,10,5,15,10,0,0,4,0,0.5,0.25,0.75,0.5,0.75,Matches
1423,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,32,1992,23,19,"1,587",17.6,2,2,4,2,0,0,3,0,0.11,0.11,0.23,0.11,0.23,Matches
1424,Takefusa Kubo,jp JPN,MF,Real Sociedad,es La Liga,24,2001,24,17,"1,503",16.7,2,4,6,2,0,0,2,0,0.12,0.24,0.36,0.12,0.36,Matches
1425,Mohammed Kudus,gh GHA,"MF,FW",Tottenham,eng Premier League,24,2000,19,19,"1,535",17.1,2,5,7,2,0,0,3,0,0.12,0.29,0.41,0.12,0.41,Matches
